Name,URL,Team,Age,RestrictArea_FGM,RestrictArea_FGA,RestrictArea_FGpercent,Paint_FGM,Paint_FGA,Paint_FGpercent,MidRange_FGM,MidRange_FGA,MidRange_FGpercent,LeftCorner3_FGM,LeftCorner3_FGA,LeftCorner3_FGpercent,RightCorner3_FGM,RightCorner3_FGA,RightCorner3_FGpercent,Totals_FGM,Totals_FGA,Totals_FGpercent,AboveBreak3_FGM,AboveBreak3_FGA,AboveBreak3_FGpercent
Devin Harris,/stats/player/2734/,DAL,34.0,0.9,1.6,53.3,0.1,0.4,30.4,0.2,0.6,41.7,0.1,0.3,40.0,0.1,0.4,33.3,0.2,0.6,35.9,0.7,2.0,33.1
Dewayne Dedmon,/stats/player/203473/,SAS,27.0,1.8,2.6,68.3,0.2,0.5,43.6,0.1,0.3,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deyonta Davis,/stats/player/1627738/,MEM,20.0,0.6,1.0,61.3,0.1,0.3,57.1,0.0,0.3,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diamond Stone,/stats/player/1627754/,LAC,20.0,0.2,0.8,25.0,0.0,0.2,0.0,0.3,1.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dion Waiters,/stats/player/203079/,MIA,25.0,2.6,5.3,49.4,0.3,0.9,30.2,1.3,3.5,38.8,0.5,0.8,60.0,0.2,0.5,42.9,0.7,1.2,53.6,1.2,3.4,35.0
Dirk Nowitzki,/stats/player/1717/,DAL,39.0,0.5,0.9,57.4,0.6,1.1,49.2,3.0,6.7,44.3,0.1,0.2,50.0,0.0,0.1,20.0,0.1,0.2,38.5,1.4,3.6,37.8
Domantas Sabonis,/stats/player/1627734/,OKC,21.0,1.0,1.9,53.2,0.3,1.1,29.9,0.4,1.0,40.7,0.1,0.4,34.6,0.1,0.3,20.0,0.2,0.6,28.3,0.5,1.4,33.6
Donatas Motiejunas,/stats/player/202700/,NOP,26.0,0.5,0.8,66.7,0.7,1.6,44.4,0.1,0.3,40.0,0.1,0.2,40.0,0.0,0.1,33.3,0.1,0.3,37.5,0.2,1.1,20.5
Dorian Finney-Smith,/stats/player/1627827/,DAL,24.0,0.7,1.2,58.3,0.1,0.2,26.7,0.1,0.4,25.8,0.1,0.5,22.2,0.2,0.6,28.9,0.3,1.1,25.9,0.4,1.3,32.7
Doug McDermott,/stats/player/203926/,OKC,25.0,1.0,1.5,63.0,0.4,1.0,41.2,0.8,1.8,44.6,0.4,0.9,41.5,0.1,0.3,31.3,0.4,1.1,39.1,0.8,2.1,36.0
Dragan Bender,/stats/player/1627733/,PHX,19.0,0.5,0.8,57.1,0.1,0.2,50.0,0.1,0.4,29.4,0.1,0.5,27.8,0.1,0.4,38.5,0.3,0.8,32.3,0.4,1.6,26.1
Draymond Green,/stats/player/203110/,GSW,27.0,2.2,3.7,59.6,0.2,0.9,22.5,0.1,0.4,20.6,0.0,0.1,37.5,0.1,0.1,36.4,0.1,0.3,36.8,1.0,3.2,30.5
Dwight Howard,/stats/player/2730/,ATL,31.0,4.7,6.5,71.9,0.4,1.0,35.1,0.2,0.7,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Powell,/stats/player/203939/,DAL,25.0,1.8,2.4,73.1,0.2,0.4,39.4,0.4,1.1,30.7,0.0,0.1,22.2,0.0,0.1,0.0,0.0,0.2,12.5,0.3,0.8,33.3
Dwyane Wade,/stats/player/2548/,CHI,35.0,2.5,4.5,55.9,1.2,2.7,42.1,2.5,6.3,39.6,0.1,0.3,46.7,0.1,0.2,44.4,0.2,0.4,45.8,0.6,2.0,28.3
E'Twaun Moore,/stats/player/202734/,NOP,28.0,1.2,1.8,66.2,0.8,1.7,48.8,0.8,2.1,37.3,0.3,0.7,44.7,0.1,0.4,32.1,0.4,1.0,40.0,0.6,1.8,35.6
Ed Davis,/stats/player/202334/,POR,28.0,1.3,2.4,54.5,0.3,0.7,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edy Tavares,/stats/player/204002/,CLE,25.0,1.0,1.0,100.0,1.0,1.5,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elfrid Payton,/stats/player/203901/,ORL,23.0,3.0,5.1,58.7,1.0,2.4,43.5,0.7,1.9,38.8,0.1,0.2,26.3,0.1,0.3,40.0,0.2,0.5,33.3,0.3,1.3,25.7
Elijah Millsap,/stats/player/202407/,PHX,29.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Emmanuel Mudiay,/stats/player/1626144/,DEN,21.0,1.9,3.9,49.1,0.4,1.3,29.2,0.5,1.6,30.3,0.1,0.4,22.7,0.1,0.3,35.3,0.2,0.7,28.2,0.8,2.5,32.6
Enes Kanter,/stats/player/202683/,OKC,25.0,4.1,6.4,62.9,0.8,1.6,50.8,0.6,1.6,38.5,0.0,0.1,16.7,0.0,0.2,0.0,0.0,0.3,5.6,0.1,0.3,21.1
Eric Bledsoe,/stats/player/202339/,PHX,27.0,2.9,4.9,59.3,1.0,2.2,44.1,1.4,3.9,35.1,0.0,0.1,42.9,0.1,0.3,23.5,0.1,0.4,29.2,1.5,4.3,34.4
Eric Gordon,/stats/player/201569/,HOU,28.0,1.7,3.0,56.3,0.3,1.0,33.8,0.2,0.7,26.8,0.2,0.6,40.9,0.2,0.6,30.4,0.4,1.2,35.6,2.8,7.6,37.5
Ersan Ilyasova,/stats/player/101141/,ATL,30.0,1.8,3.1,57.1,0.2,0.7,37.0,0.9,2.2,42.8,0.3,0.6,53.1,0.2,0.5,32.4,0.5,1.1,44.2,1.3,3.9,32.9
Evan Fournier,/stats/player/203095/,ORL,24.0,2.5,4.3,58.4,0.9,2.1,40.3,0.8,2.0,38.5,0.1,0.4,30.8,0.3,0.6,40.5,0.4,1.0,36.8,1.5,4.2,35.5
Evan Turner,/stats/player/202323/,POR,28.0,1.0,1.8,53.8,0.9,1.7,49.6,1.3,3.1,41.6,0.1,0.5,22.2,0.2,0.4,40.7,0.3,0.8,31.5,0.2,1.0,21.9
Frank Kaminsky,/stats/player/1626163/,CHA,24.0,1.5,2.6,57.7,0.9,2.2,38.3,0.4,1.2,32.2,0.2,0.4,36.7,0.0,0.2,27.3,0.2,0.5,34.1,1.4,4.1,33.1
Fred VanVleet,/stats/player/1627832/,TOR,23.0,0.6,1.4,44.4,0.0,0.7,0.0,0.3,0.5,50.0,0.2,0.2,100.0,0.1,0.3,40.0,0.2,0.3,66.7,0.2,0.6,26.3
Garrett Temple,/stats/player/202066/,SAC,31.0,0.9,1.5,62.5,0.1,0.4,34.6,0.5,1.4,35.6,0.2,0.8,28.6,0.2,0.5,31.4,0.4,1.3,29.8,0.9,2.1,41.9
Gary Harris,/stats/player/203914/,DEN,22.0,3.0,4.6,63.8,0.3,0.9,37.3,0.4,1.2,37.9,0.5,0.8,58.7,0.1,0.3,43.8,0.6,1.1,54.8,1.3,3.3,38.6
Gary Neal,/stats/player/202390/,ATL,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Gary Payton II,/stats/player/1627780/,MIL,24.0,1.0,1.5,66.7,0.0,0.4,0.0,0.2,0.4,50.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,1.3,12.5
George Hill,/stats/player/201588/,UTA,31.0,1.9,3.1,62.3,0.8,1.6,50.0,1.3,3.0,43.2,0.3,0.6,48.1,0.3,0.7,38.2,0.5,1.2,42.6,1.4,3.5,40.0
Georges Niang,/stats/player/1627777/,IND,24.0,0.3,0.6,46.2,0.1,0.6,20.0,0.0,0.1,0.0,0.1,0.3,50.0,0.0,0.1,0.0,0.1,0.3,33.3,0.0,0.4,0.0
Georgios Papagiannis,/stats/player/1627834/,SAC,19.0,1.4,2.0,71.4,1.0,2.0,48.8,0.3,0.8,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Gerald Green,/stats/player/101123/,BOS,31.0,0.5,0.8,63.9,0.3,0.7,48.4,0.4,1.1,33.3,0.1,0.5,27.8,0.2,0.3,46.2,0.3,0.7,35.5,0.6,1.6,36.4
Gerald Henderson,/stats/player/201945/,PHI,29.0,1.1,1.8,61.9,0.3,0.9,33.3,1.0,2.7,38.7,0.1,0.3,42.9,0.1,0.5,32.3,0.3,0.7,36.5,0.6,1.6,35.0
Giannis Antetokounmpo,/stats/player/203507/,MIL,22.0,5.7,8.3,68.8,0.8,2.0,40.7,1.1,3.2,33.5,0.0,0.1,0.0,0.1,0.2,35.7,0.1,0.3,22.7,0.6,1.9,28.8
Glenn Robinson III,/stats/player/203922/,IND,23.0,0.8,1.2,62.4,0.2,0.4,43.3,0.6,1.4,43.9,0.3,0.6,47.4,0.3,0.6,40.5,0.5,1.1,44.0,0.2,0.7,32.7
Goran Dragic,/stats/player/201609/,MIA,31.0,2.8,4.5,60.8,1.4,3.1,46.5,1.5,3.8,39.7,0.2,0.5,45.7,0.2,0.4,37.9,0.4,0.9,42.2,1.2,3.1,40.2
Gordon Hayward,/stats/player/202330/,UTA,27.0,2.7,3.9,67.4,1.1,2.3,45.6,1.7,4.4,38.4,0.2,0.3,52.4,0.1,0.4,32.3,0.3,0.7,40.4,1.8,4.4,39.9
Gorgui Dieng,/stats/player/203476/,MIN,27.0,1.9,3.0,62.6,0.5,1.4,40.2,1.5,3.2,45.2,0.1,0.1,44.4,0.1,0.3,43.5,0.2,0.4,43.8,0.0,0.1,25.0
Greg Monroe,/stats/player/202328/,MIL,27.0,3.5,5.7,60.4,0.8,2.0,40.6,0.5,1.2,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greivis Vasquez,/stats/player/202349/,BKN,30.0,0.0,0.7,0.0,0.0,0.3,0.0,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,33.3
Harrison Barnes,/stats/player/203084/,DAL,25.0,2.2,3.3,66.5,1.7,3.7,46.9,2.7,6.4,41.8,0.1,0.4,28.1,0.2,0.4,37.5,0.3,0.8,32.8,0.7,2.0,35.7
Hassan Whiteside,/stats/player/202355/,MIA,28.0,4.5,6.4,69.6,1.8,4.2,43.1,0.7,2.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henry Ellenson,/stats/player/1627740/,DET,20.0,0.5,0.8,64.3,0.1,0.3,25.0,0.2,0.6,27.3,0.1,0.4,25.0,0.0,0.2,0.0,0.1,0.4,16.7,0.5,1.6,31.0
Hollis Thompson,/stats/player/203138/,NOP,26.0,0.8,1.3,56.6,0.1,0.5,23.8,0.3,0.8,32.3,0.2,0.4,61.5,0.2,0.8,23.1,0.4,1.0,35.9,0.5,1.4,32.1
Ian Clark,/stats/player/203546/,GSW,26.0,1.0,1.4,66.7,0.4,0.9,46.5,0.6,1.1,48.9,0.1,0.4,33.3,0.1,0.4,33.3,0.2,0.7,33.3,0.6,1.5,40.2
Ian Mahinmi,/stats/player/101133/,WAS,30.0,1.6,2.6,61.7,0.5,0.9,55.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iman Shumpert,/stats/player/202697/,CLE,27.0,0.6,1.0,59.7,0.1,0.4,22.2,0.7,1.6,44.4,0.4,0.8,48.2,0.2,0.8,29.8,0.6,1.5,38.9,0.6,1.9,33.3
Isaiah Canaan,/stats/player/203477/,CHI,26.0,0.5,0.8,56.3,0.2,0.4,53.3,0.3,0.8,37.5,0.2,0.4,41.7,0.1,0.6,17.6,0.2,0.8,27.6,0.4,1.7,26.2
Isaiah Taylor,/stats/player/1627819/,HOU,22.0,0.0,0.8,0.0,0.0,0.3,0.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
Isaiah Thomas,/stats/player/202738/,BOS,28.0,3.9,7.0,56.2,0.9,1.9,44.8,1.0,2.0,48.7,0.1,0.4,25.0,0.4,0.8,50.8,0.5,1.1,42.5,2.7,7.4,37.2
Isaiah Whitehead,/stats/player/1627785/,BKN,22.0,1.5,3.0,51.8,0.4,1.0,37.0,0.3,0.9,29.9,0.1,0.1,44.4,0.1,0.2,53.3,0.2,0.3,50.0,0.4,1.7,26.2
Ish Smith,/stats/player/202397/,DET,28.0,1.6,2.9,54.2,0.7,1.8,38.8,1.4,3.2,44.4,0.1,0.2,36.4,0.1,0.2,46.2,0.1,0.3,41.7,0.2,1.0,22.8
Ivica Zubac,/stats/player/1627826/,LAL,20.0,1.9,3.2,58.5,1.0,2.0,48.0,0.6,1.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
J.J. Barea,/stats/player/200826/,DAL,33.0,0.9,1.7,55.9,0.7,1.7,39.7,0.9,2.2,42.3,0.0,0.1,25.0,0.1,0.2,33.3,0.1,0.3,30.0,1.4,3.9,36.2
JJ Redick,/stats/player/200755/,LAC,33.0,0.6,1.0,57.9,0.3,0.6,41.7,1.7,3.8,44.0,0.3,0.4,57.6,0.2,0.5,35.9,0.4,0.9,45.8,2.1,5.0,41.5
JR Smith,/stats/player/2747/,CLE,31.0,0.4,0.7,55.6,0.0,0.2,11.1,0.3,1.2,24.5,0.5,1.2,43.1,0.4,0.7,48.3,0.9,2.0,45.0,1.4,4.6,31.2
JaMychal Green,/stats/player/203210/,MEM,27.0,1.8,3.0,60.1,0.1,0.5,31.4,0.6,1.2,51.1,0.2,0.6,39.1,0.2,0.5,42.1,0.4,1.1,40.5,0.3,0.8,35.0
JaVale McGee,/stats/player/201580/,GSW,29.0,2.5,3.4,72.1,0.2,0.6,34.8,0.0,0.1,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jabari Parker,/stats/player/203953/,MIL,22.0,4.7,7.2,65.6,0.5,1.8,29.8,1.3,3.5,37.5,0.2,0.5,40.7,0.3,0.6,44.8,0.5,1.1,42.9,0.8,2.3,34.7
Jae Crowder,/stats/player/203109/,BOS,26.0,1.6,2.2,72.8,0.1,0.3,28.0,0.8,2.0,37.8,0.3,0.5,47.4,0.4,0.8,45.5,0.6,1.3,46.2,1.6,4.2,38.0
Jahlil Okafor,/stats/player/1626143/,PHI,21.0,3.0,4.6,66.5,1.4,3.5,39.9,0.5,1.5,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Layman,/stats/player/1627774/,POR,23.0,0.3,0.5,50.0,0.0,0.1,33.3,0.1,0.5,17.6,0.1,0.4,28.6,0.1,0.2,33.3,0.1,0.4,30.0,0.3,1.2,25.0
Jakob Poeltl,/stats/player/1627751/,TOR,21.0,1.1,1.8,61.9,0.1,0.2,41.7,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamal Crawford,/stats/player/2037/,LAC,37.0,0.7,1.4,53.2,0.5,1.4,38.7,1.7,4.0,43.3,0.1,0.3,37.5,0.2,0.5,35.9,0.3,0.8,36.5,1.1,3.1,35.9
Jamal Murray,/stats/player/1627750/,DEN,20.0,1.3,2.2,58.1,0.4,1.0,34.9,0.6,1.5,37.9,0.2,0.6,31.0,0.3,0.5,52.9,0.4,0.9,40.8,1.0,3.1,32.6
Jameer Nelson,/stats/player/2749/,DEN,35.0,1.1,1.8,59.4,0.2,0.6,42.9,0.8,2.0,41.1,0.1,0.3,27.3,0.0,0.1,33.3,0.1,0.4,28.6,1.3,3.2,40.3
James Ennis III,/stats/player/203516/,MEM,26.0,1.3,2.3,56.8,0.0,0.2,27.3,0.1,0.4,32.0,0.2,0.5,43.8,0.2,0.4,38.5,0.4,0.9,41.4,0.4,1.2,33.8
James Harden,/stats/player/201935/,HOU,27.0,3.4,5.2,65.5,0.9,2.5,36.2,0.8,2.0,41.1,0.1,0.2,31.6,0.1,0.3,37.5,0.2,0.5,34.9,3.0,8.7,34.9
James Johnson,/stats/player/201949/,MIA,30.0,2.4,3.8,61.5,0.8,1.6,50.8,0.5,1.3,40.2,0.1,0.5,25.7,0.3,0.7,48.1,0.5,1.2,39.3,0.7,2.1,32.3
James Jones,/stats/player/2592/,CLE,36.0,0.1,0.1,66.7,0.0,0.1,33.3,0.2,0.4,47.1,0.2,0.5,44.4,0.3,0.6,53.3,0.4,0.8,50.0,0.4,1.0,45.2
James Michael McAdoo,/stats/player/203949/,GSW,24.0,1.0,1.5,65.8,0.1,0.2,25.0,0.1,0.4,33.3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.1,50.0,0.0,0.1,16.7
James Young,/stats/player/203923/,BOS,21.0,0.3,0.4,90.9,0.1,0.3,28.6,0.0,0.2,20.0,0.1,0.3,40.0,0.2,0.4,37.5,0.2,0.6,38.5,0.2,0.7,28.6
Jared Dudley,/stats/player/201162/,PHX,31.0,0.6,0.8,70.6,0.1,0.3,40.0,0.6,1.1,50.0,0.0,0.1,33.3,0.1,0.6,20.0,0.1,0.7,22.0,1.1,2.5,42.2
Jared Sullinger,/stats/player/203096/,TOR,25.0,0.6,1.2,53.8,0.2,0.8,22.2,0.3,0.6,42.9,0.0,0.0,0.0,0.2,0.2,100.0,0.1,0.1,100.0,0.2,1.5,11.8
Jarell Eddie,/stats/player/204067/,PHX,25.0,0.4,0.4,100.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,1.0,50.0,0.0,0.7,0.0,0.3,1.3,25.0,0.6,2.4,25.0
Jarell Martin,/stats/player/1626185/,MEM,23.0,0.8,2.0,41.5,0.1,0.3,18.2,0.3,0.8,39.4,0.1,0.2,28.6,0.2,0.3,62.5,0.2,0.4,46.7,0.0,0.2,22.2
Jarnell Stokes,/stats/player/203950/,DEN,23.0,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarrett Jack,/stats/player/101127/,NOP,33.0,0.5,0.5,100.0,0.0,0.0,0.0,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Jarrod Uthoff,/stats/player/1627784/,DAL,24.0,0.8,1.4,53.8,0.1,0.6,20.0,0.6,1.4,45.5,0.5,0.5,100.0,0.2,0.5,33.3,0.5,0.8,60.0,0.0,0.4,0.0
Jason Smith,/stats/player/201160/,WAS,31.0,0.6,0.8,66.1,0.2,0.4,40.7,1.1,2.2,52.5,0.1,0.3,41.2,0.2,0.4,52.6,0.3,0.5,47.2,0.3,0.6,46.3
Jason Terry,/stats/player/1891/,MIL,39.0,0.2,0.4,50.0,0.1,0.3,45.0,0.1,0.3,35.0,0.2,0.7,30.2,0.3,0.7,44.9,0.5,1.2,38.0,0.5,1.0,48.1
Jaylen Brown,/stats/player/1627759/,BOS,20.0,1.4,2.4,58.2,0.3,0.6,44.0,0.2,0.7,31.5,0.2,0.4,46.4,0.2,0.4,39.1,0.3,0.7,43.1,0.3,1.0,29.6
Jeff Green,/stats/player/201145/,ORL,30.0,1.2,2.1,56.3,0.5,1.3,42.0,0.7,1.9,36.8,0.1,0.3,28.6,0.1,0.3,38.9,0.2,0.6,33.3,0.6,2.1,27.2
Jeff Teague,/stats/player/201952/,IND,29.0,1.7,3.4,50.9,1.3,2.9,44.7,0.8,1.7,45.4,0.1,0.2,46.2,0.0,0.1,18.2,0.1,0.3,33.3,1.0,2.7,36.2
Jeff Withey,/stats/player/203481/,UTA,27.0,1.0,1.8,55.6,0.0,0.1,28.6,0.1,0.1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerami Grant,/stats/player/203924/,OKC,23.0,1.1,1.7,63.2,0.1,0.4,33.3,0.2,0.5,28.6,0.1,0.3,40.9,0.3,0.6,44.4,0.4,0.9,43.3,0.2,0.6,28.0
Jeremy Lamb,/stats/player/203087/,CHA,25.0,1.4,2.0,68.3,0.6,1.4,45.9,1.0,2.2,45.3,0.1,0.4,15.8,0.0,0.2,10.0,0.1,0.5,13.8,0.6,1.9,32.2
Jeremy Lin,/stats/player/202391/,BKN,28.0,1.6,3.0,53.3,0.7,1.6,44.8,0.9,2.2,43.0,0.1,0.2,33.3,0.1,0.2,25.0,0.1,0.4,28.6,1.5,3.9,38.6
Jerian Grant,/stats/player/1626170/,CHI,24.0,0.6,0.9,59.3,0.2,0.5,50.0,0.5,1.2,37.2,0.1,0.2,50.0,0.2,0.4,42.9,0.3,0.6,45.5,0.5,1.6,34.0
Jerryd Bayless,/stats/player/201573/,PHI,28.0,2.3,3.3,70.0,0.3,2.7,12.5,0.3,3.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.7,40.0
Jimmy Butler,/stats/player/202710/,CHI,27.0,3.0,5.0,60.6,0.9,2.0,44.7,2.4,6.2,38.4,0.1,0.2,52.9,0.2,0.3,57.1,0.3,0.5,55.3,0.9,2.7,33.8
Joakim Noah,/stats/player/201149/,NYK,32.0,2.1,4.0,51.4,0.1,0.2,27.3,0.0,0.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jodie Meeks,/stats/player/201975/,ORL,29.0,0.6,1.1,51.2,0.2,0.7,26.9,0.5,1.4,36.5,0.2,0.4,58.3,0.1,0.2,28.6,0.3,0.5,47.4,1.3,3.3,40.2
Joe Harris,/stats/player/203925/,BKN,25.0,1.1,2.0,54.9,0.1,0.3,38.5,0.2,0.5,30.8,0.2,0.5,37.5,0.3,0.7,51.5,0.5,1.1,45.6,1.1,3.2,36.0
Joe Ingles,/stats/player/204060/,UTA,29.0,0.8,1.2,66.7,0.0,0.3,13.6,0.2,0.7,25.9,0.3,0.7,37.7,0.3,0.6,47.9,0.5,1.3,42.6,1.0,2.2,45.2
Joe Johnson,/stats/player/2207/,UTA,36.0,0.6,0.8,68.3,0.9,1.9,46.2,0.7,2.1,35.6,0.3,0.7,43.4,0.2,0.5,44.4,0.5,1.2,43.8,0.8,2.2,39.3
Joe Young,/stats/player/1626202/,IND,25.0,0.2,0.5,50.0,0.1,0.5,30.0,0.4,0.8,44.0,0.1,0.4,33.3,0.0,0.1,0.0,0.1,0.3,25.0,0.1,0.6,22.2
Joel Anthony,/stats/player/201202/,SAS,34.0,0.5,0.6,80.0,0.1,0.3,25.0,0.1,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Bolomboy,/stats/player/1627762/,UTA,23.0,0.6,0.8,75.0,0.2,0.3,66.7,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,33.3
Joel Embiid,/stats/player/203954/,PHI,23.0,3.1,5.2,60.2,0.8,2.1,36.4,1.4,3.4,41.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.2,3.1,37.5
Joffrey Lauvergne,/stats/player/203530/,CHI,25.0,1.2,2.2,55.6,0.3,0.7,38.8,0.2,0.6,31.6,0.1,0.3,37.5,0.1,0.2,50.0,0.2,0.4,42.9,0.3,1.0,30.4
John Henson,/stats/player/203089/,MIL,26.0,1.8,3.0,60.8,0.7,1.6,43.0,0.2,0.7,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Jenkins,/stats/player/203098/,PHX,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,33.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,100.0
John Lucas III,/stats/player/101249/,MIN,34.0,0.2,0.2,100.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
John Wall,/stats/player/202322/,WAS,26.0,4.3,7.3,58.6,0.7,1.9,34.9,2.2,5.7,38.7,0.1,0.2,33.3,0.0,0.2,16.7,0.1,0.4,25.9,1.1,3.1,33.9
Johnny O'Bryant III,/stats/player/203948/,CHA,24.0,0.7,1.1,63.6,0.3,0.6,60.0,0.2,0.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,50.0
Jon Leuer,/stats/player/202720/,DET,28.0,1.8,2.3,76.6,0.6,1.3,46.4,1.1,2.8,39.6,0.1,0.3,38.1,0.0,0.3,17.6,0.1,0.5,28.9,0.5,1.7,29.5
Jonas Jerebko,/stats/player/201973/,BOS,30.0,0.6,0.9,60.8,0.1,0.4,32.4,0.2,0.3,54.2,0.1,0.3,42.9,0.2,0.5,29.4,0.3,0.7,34.5,0.3,0.9,35.6
Jonas Valanciunas,/stats/player/202685/,TOR,25.0,2.8,4.5,62.8,1.2,2.2,54.3,0.9,2.1,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Jonathan Gibson,/stats/player/1626780/,DAL,29.0,0.4,1.0,41.2,0.3,0.5,50.0,0.6,1.6,36.0,0.0,0.1,0.0,0.1,0.1,100.0,0.1,0.2,50.0,0.9,2.8,33.3
Jonathon Simmons,/stats/player/203613/,SAS,27.0,1.2,2.1,55.5,0.3,0.7,47.1,0.4,1.3,30.8,0.1,0.4,32.0,0.1,0.2,28.6,0.2,0.5,30.8,0.2,0.8,30.5
Jordan Clarkson,/stats/player/203903/,LAL,25.0,2.2,3.5,60.8,1.1,2.5,44.7,1.1,2.6,41.7,0.1,0.5,22.2,0.1,0.3,32.0,0.2,0.7,26.2,1.2,3.5,34.0
Jordan Crawford,/stats/player/202348/,NOP,28.0,1.2,1.5,82.1,1.0,1.7,59.4,1.4,3.3,41.3,0.1,0.5,22.2,0.1,0.2,33.3,0.2,0.6,25.0,1.8,4.4,41.0
Jordan Farmar,/stats/player/200770/,SAC,30.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.5,57.1
Jordan Hill,/stats/player/201941/,MIN,29.0,0.4,0.9,50.0,0.0,0.1,0.0,0.3,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan McRae,/stats/player/203895/,CLE,26.0,0.6,1.3,42.2,0.1,0.5,21.4,0.5,1.2,45.0,0.3,0.6,50.0,0.1,0.3,28.6,0.3,0.7,42.9,0.3,0.8,32.1
Jordan Mickey,/stats/player/1626175/,BOS,22.0,0.5,1.0,52.2,0.1,0.3,20.0,0.1,0.3,40.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Jose Calderon,/stats/player/101181/,ATL,35.0,0.3,0.5,73.7,0.0,0.1,25.0,0.5,1.1,42.6,0.0,0.3,0.0,0.1,0.2,28.6,0.1,0.4,14.3,0.4,1.2,36.0
Josh Huestis,/stats/player/203962/,OKC,25.0,1.5,2.0,75.0,0.0,0.5,0.0,0.5,1.0,50.0,0.0,0.0,0.0,0.5,0.5,100.0,0.5,0.5,100.0,0.5,1.5,33.3
