Name,URL,Team,Age,RestrictArea_FGM,RestrictArea_FGA,RestrictArea_FGpercent,Paint_FGM,Paint_FGA,Paint_FGpercent,MidRange_FGM,MidRange_FGA,MidRange_FGpercent,LeftCorner3_FGM,LeftCorner3_FGA,LeftCorner3_FGpercent,RightCorner3_FGM,RightCorner3_FGA,RightCorner3_FGpercent,Totals_FGM,Totals_FGA,Totals_FGpercent,AboveBreak3_FGM,AboveBreak3_FGA,AboveBreak3_FGpercent
Johnny O'Bryant III,/stats/player/203948/,MIL,22.0,0.6,1.1,54.1,0.1,0.5,25.0,0.6,2.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Leuer,/stats/player/202720/,MEM,26.0,1.0,1.5,68.8,0.2,0.6,27.5,0.6,1.8,35.1,0.1,0.1,40.0,0.0,0.1,40.0,0.1,0.2,40.0,0.0,0.3,15.8
Jonas Jerebko,/stats/player/201973/,BOS,28.0,1.0,1.6,63.3,0.2,0.7,23.5,0.4,0.9,39.7,0.2,0.3,50.0,0.1,0.3,45.0,0.3,0.5,47.4,0.5,1.4,35.3
Jonas Valanciunas,/stats/player/202685/,TOR,23.0,3.1,4.7,65.2,1.2,2.3,52.2,0.4,1.1,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Adams,/stats/player/203919/,MEM,20.0,0.6,1.0,55.6,0.1,0.6,21.4,0.2,0.7,35.0,0.1,0.4,20.0,0.1,0.3,25.0,0.1,0.5,22.2,0.3,0.6,50.0
Jordan Clarkson,/stats/player/203903/,LAL,23.0,2.0,3.4,60.2,0.6,1.6,36.7,1.3,3.2,41.3,0.1,0.2,30.0,0.0,0.0,50.0,0.1,0.2,33.3,0.6,1.8,31.2
Jordan Farmar,/stats/player/200770/,LAC,28.0,0.3,0.5,52.6,0.0,0.1,20.0,0.4,1.0,40.5,0.1,0.4,25.0,0.1,0.4,40.0,0.2,0.6,31.8,0.8,2.1,37.3
Jordan Hamilton,/stats/player/202706/,LAC,24.0,0.2,0.3,75.0,0.0,0.2,0.0,0.1,0.6,14.3,0.1,0.1,100.0,0.1,0.1,100.0,0.2,0.2,100.0,0.7,1.7,42.1
Jordan Hill,/stats/player/201941/,LAL,27.0,2.1,3.3,63.2,1.0,2.4,41.2,2.0,5.3,38.0,0.0,0.0,50.0,0.0,0.1,25.0,0.0,0.1,33.3,0.0,0.1,20.0
Jorge Gutierrez,/stats/player/203268/,MIL,26.0,0.6,0.9,64.7,0.2,0.3,50.0,0.4,0.8,53.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Jose Calderon,/stats/player/101181/,NYK,33.0,0.5,0.9,57.9,0.1,0.2,37.5,1.5,4.0,38.0,0.2,0.5,36.8,0.2,0.3,70.0,0.3,0.7,48.3,1.1,2.7,39.8
Josh McRoberts,/stats/player/201177/,MIA,28.0,1.0,1.4,70.8,0.1,0.3,40.0,0.1,0.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.1,42.1
Josh Smith,/stats/player/2746/,HOU,29.0,2.4,4.0,60.1,1.0,3.0,34.7,0.7,2.2,31.7,0.1,0.3,38.5,0.2,0.3,48.1,0.3,0.6,43.4,0.6,2.1,28.2
Jrue Holiday,/stats/player/201950/,NOP,25.0,2.1,3.9,53.8,1.3,2.9,44.0,1.3,3.2,40.9,0.2,0.4,41.2,0.2,0.6,35.0,0.4,0.9,37.8,0.9,2.5,37.8
Julius Randle,/stats/player/203944/,LAL,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Hamilton,/stats/player/203120/,MIN,25.0,1.3,2.1,59.0,0.4,0.7,48.1,0.3,0.9,35.1,0.0,0.1,33.3,0.0,0.1,0.0,0.0,0.1,20.0,0.2,0.7,34.6
Justin Holiday,/stats/player/203200/,GSW,26.0,0.5,0.9,53.8,0.1,0.3,33.3,0.4,1.0,39.3,0.1,0.3,30.0,0.3,0.5,50.0,0.3,0.6,42.9,0.4,1.5,28.8
Jusuf Nurkic,/stats/player/203994/,DEN,20.0,1.9,3.6,52.4,0.6,1.9,33.6,0.2,0.7,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KJ McDaniels,/stats/player/203909/,HOU,22.0,1.7,3.1,53.8,0.2,0.7,34.1,0.3,1.0,27.1,0.2,0.5,32.0,0.0,0.1,33.3,0.2,0.6,32.3,0.6,2.0,27.7
Kalin Lucas,/stats/player/203564/,MEM,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kawhi Leonard,/stats/player/202695/,SAS,24.0,2.0,2.9,69.4,1.0,2.3,45.3,2.0,4.6,44.3,0.3,0.7,44.2,0.3,0.6,45.5,0.5,1.2,44.7,0.5,1.8,28.4
Kelly Olynyk,/stats/player/203482/,BOS,24.0,2.0,3.2,64.0,0.5,1.0,45.3,0.5,1.3,36.0,0.1,0.2,50.0,0.0,0.2,22.2,0.1,0.3,36.8,0.8,2.4,34.8
Kemba Walker,/stats/player/202689/,CHA,25.0,2.1,4.3,48.7,0.8,2.3,35.5,1.8,4.7,38.6,0.1,0.3,35.3,0.0,0.2,11.1,0.1,0.4,26.9,1.3,4.0,31.2
Kendall Marshall,/stats/player/203088/,MIL,23.0,0.6,1.0,65.4,0.1,0.4,25.0,0.3,0.6,47.1,0.0,0.2,0.0,0.0,0.2,25.0,0.0,0.3,11.1,0.6,1.3,45.9
Kendrick Perkins,/stats/player/2570/,CLE,30.0,1.0,1.8,52.5,0.5,1.3,36.4,0.1,0.2,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth Faried,/stats/player/202702/,DEN,25.0,3.9,6.4,60.5,0.8,2.6,32.3,0.3,0.7,35.2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0
Kent Bazemore,/stats/player/203145/,ATL,25.0,0.9,1.7,55.2,0.2,0.6,35.0,0.1,0.5,29.4,0.2,0.5,38.2,0.2,0.5,46.7,0.4,1.0,42.2,0.3,0.9,30.9
Kentavious Caldwell-Pope,/stats/player/203484/,DET,22.0,1.7,2.9,57.3,0.3,1.1,28.3,0.9,2.4,37.6,0.3,0.9,38.6,0.2,0.6,34.0,0.5,1.4,36.8,1.3,3.9,34.1
Kenyon Martin,/stats/player/2030/,MIL,37.0,0.5,1.1,41.7,0.2,0.5,40.0,0.2,0.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Durant,/stats/player/201142/,OKC,26.0,2.9,3.8,76.7,0.9,2.3,40.3,2.6,5.3,49.0,0.2,0.3,62.5,0.1,0.3,42.9,0.3,0.6,53.3,2.1,5.3,38.9
Kevin Garnett,/stats/player/708/,MIN,39.0,0.6,1.0,54.2,0.4,1.1,38.5,2.0,4.2,48.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,20.0
Kevin Love,/stats/player/201567/,CLE,26.0,1.8,3.0,59.0,0.7,1.9,36.2,1.1,2.6,43.8,0.4,1.1,36.6,0.2,0.6,38.3,0.6,1.7,37.2,1.3,3.5,36.5
Kevin Martin,/stats/player/2755/,MIN,32.0,1.1,1.8,60.6,0.7,1.9,37.3,3.1,7.4,42.0,0.6,0.9,61.8,0.0,0.2,20.0,0.6,1.0,56.4,1.4,3.9,34.9
Kevin Seraphin,/stats/player/202338/,WAS,25.0,1.1,1.5,70.0,0.9,2.0,44.9,1.0,2.2,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khris Middleton,/stats/player/203114/,MIL,23.0,1.2,2.1,58.5,0.6,1.2,51.6,1.9,4.3,44.4,0.4,0.9,50.0,0.3,0.5,53.7,0.7,1.4,51.4,0.7,2.0,33.3
Kirk Hinrich,/stats/player/2550/,CHI,34.0,0.4,0.8,51.9,0.2,0.6,34.1,0.6,1.8,35.3,0.2,0.7,34.2,0.2,0.5,44.4,0.4,1.0,38.5,0.5,1.6,33.0
Klay Thompson,/stats/player/202691/,GSW,25.0,2.1,3.2,64.0,0.9,2.2,40.4,1.8,4.4,40.5,0.4,0.8,49.1,0.5,1.0,53.4,0.9,1.7,51.5,2.2,5.4,41.7
Kobe Bryant,/stats/player/977/,LAL,36.0,1.8,3.4,51.7,1.0,2.8,35.7,3.3,8.9,37.0,0.2,0.2,85.7,0.1,0.4,30.8,0.3,0.6,50.0,1.3,4.7,27.0
Kosta Koufos,/stats/player/201585/,MEM,26.0,1.3,2.1,60.8,0.8,1.8,44.1,0.2,0.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kostas Papanikolaou,/stats/player/203123/,HOU,24.0,0.7,1.3,53.4,0.1,0.4,21.1,0.1,0.3,21.4,0.2,0.7,32.1,0.1,0.5,31.3,0.3,1.1,31.8,0.4,1.5,27.4
Kris Humphries,/stats/player/2743/,WAS,30.0,1.4,2.4,58.3,0.3,0.8,31.4,1.6,3.6,44.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Kyle Anderson,/stats/player/203937/,SAS,21.0,0.4,0.8,52.0,0.3,0.7,36.8,0.3,1.1,23.5,0.0,0.2,25.0,0.1,0.1,100.0,0.1,0.2,50.0,0.0,0.2,0.0
Kyle Korver,/stats/player/2594/,ATL,34.0,0.3,0.4,63.3,0.0,0.2,15.4,0.7,1.4,46.3,0.4,0.7,50.0,0.5,0.8,56.9,0.8,1.5,53.5,2.1,4.5,47.8
Kyle Lowry,/stats/player/200768/,TOR,29.0,2.1,3.5,60.3,0.7,1.9,38.1,1.4,3.9,36.6,0.2,0.7,32.0,0.1,0.2,38.5,0.3,0.9,33.3,1.6,4.7,34.0
Kyle O'Quinn,/stats/player/203124/,ORL,25.0,1.1,1.5,72.4,0.5,1.0,50.0,0.5,1.4,36.6,0.0,0.0,0.0,0.1,0.1,50.0,0.1,0.1,50.0,0.2,0.7,25.0
Kyle Singler,/stats/player/202713/,OKC,27.0,0.5,1.1,50.6,0.1,0.5,25.0,0.3,1.0,29.6,0.2,0.5,41.0,0.4,0.9,42.6,0.5,1.3,42.0,0.7,1.8,38.0
Kyrie Irving,/stats/player/202681/,CLE,23.0,2.9,5.0,58.2,0.8,2.3,34.1,1.9,4.1,46.6,0.3,0.5,51.4,0.3,0.6,47.7,0.5,1.1,49.4,1.5,3.9,39.1
LaMarcus Aldridge,/stats/player/200746/,POR,29.0,2.9,4.4,65.5,1.3,2.9,43.1,4.6,11.1,41.5,0.1,0.3,47.4,0.0,0.2,15.4,0.2,0.5,34.4,0.4,1.0,36.1
Lance Stephenson,/stats/player/202362/,CHA,24.0,1.5,2.8,55.6,0.5,1.4,35.3,1.1,3.1,34.0,0.0,0.1,0.0,0.0,0.1,20.0,0.0,0.2,11.1,0.3,1.5,18.1
Lance Thomas,/stats/player/202498/,NYK,27.0,1.0,1.8,56.4,0.6,1.5,39.4,1.2,3.5,35.2,0.1,0.2,33.3,0.1,0.2,37.5,0.1,0.4,35.0,0.0,0.0,0.0
Landry Fields,/stats/player/202361/,TOR,27.0,0.6,1.0,66.7,0.1,0.6,16.7,0.1,0.3,50.0,0.0,0.0,0.0,0.1,0.2,50.0,0.1,0.1,50.0,0.0,0.0,0.0
Langston Galloway,/stats/player/204038/,NYK,23.0,1.3,2.8,47.6,0.3,0.9,29.3,1.6,3.8,41.8,0.0,0.2,22.2,0.2,0.4,41.2,0.2,0.6,34.6,1.2,3.2,35.9
Larry Drew II,/stats/player/203580/,PHI,25.0,0.4,0.4,100.0,0.3,0.7,37.5,0.7,1.6,42.1,0.1,0.2,50.0,0.0,0.0,0.0,0.1,0.2,50.0,0.3,1.8,13.6
Larry Sanders,/stats/player/202336/,MIL,26.0,2.8,4.9,57.6,0.3,1.1,27.6,0.1,0.4,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lavoy Allen,/stats/player/202730/,IND,26.0,1.1,1.6,70.6,0.3,1.0,33.3,0.8,2.3,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LeBron James,/stats/player/2544/,CLE,30.0,4.6,6.6,69.7,0.9,2.1,42.3,1.8,5.0,37.0,0.1,0.3,33.3,0.1,0.3,39.1,0.2,0.6,36.6,1.5,4.3,35.2
Leandro Barbosa,/stats/player/2571/,GSW,32.0,1.5,2.4,63.5,0.2,0.7,32.7,0.4,1.0,36.2,0.1,0.3,38.5,0.2,0.4,50.0,0.3,0.6,45.2,0.4,1.2,36.3
Lester Hudson,/stats/player/201991/,LAC,30.0,0.8,1.0,75.0,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.3,0.7,50.0,0.3,1.0,25.0,0.5,0.5,100.0
Lorenzo Brown,/stats/player/203485/,MIN,24.0,0.9,1.7,54.2,0.3,0.6,53.3,0.4,1.1,38.7,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.2,0.9,26.1
Lou Amundson,/stats/player/200811/,NYK,32.0,1.4,2.8,48.3,0.5,1.5,30.3,0.3,0.6,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lou Williams,/stats/player/101150/,TOR,28.0,0.8,1.5,51.2,0.7,1.4,47.3,1.4,3.1,43.6,0.5,1.0,47.9,0.2,0.4,48.4,0.6,1.3,48.1,1.3,4.3,29.8
Luc Mbah a Moute,/stats/player/201601/,PHI,28.0,1.7,3.2,51.4,0.2,0.5,32.4,1.0,2.7,36.4,0.1,0.3,35.3,0.1,0.3,29.4,0.2,0.5,32.4,0.8,2.5,30.5
Lucas Nogueira,/stats/player/203512/,TOR,22.0,0.3,0.8,40.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Scola,/stats/player/2449/,IND,35.0,1.9,3.2,58.6,0.5,1.3,40.2,1.2,3.2,38.9,0.0,0.1,33.3,0.0,0.0,50.0,0.1,0.1,36.4,0.0,0.1,16.7
Luke Babbitt,/stats/player/202337/,NOP,26.0,0.2,0.4,50.0,0.2,0.5,40.6,0.1,0.4,39.1,0.4,0.8,51.6,0.3,0.4,63.2,0.6,1.0,56.0,0.5,1.1,48.4
Luke Ridnour,/stats/player/2557/,ORL,34.0,0.2,0.4,42.1,0.1,0.3,33.3,0.9,1.7,53.2,0.2,0.4,50.0,0.1,0.2,28.6,0.2,0.5,42.9,0.2,0.9,26.2
Luol Deng,/stats/player/2736/,MIA,30.0,2.3,3.6,63.0,0.6,1.3,44.4,1.2,3.1,40.3,0.2,0.6,37.8,0.5,1.0,47.1,0.7,1.6,43.5,0.4,1.4,27.5
Malcolm Lee,/stats/player/202723/,PHI,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Thomas,/stats/player/202952/,PHI,26.0,0.9,1.2,71.4,0.1,0.5,25.0,0.1,0.2,25.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
Manu Ginobili,/stats/player/1938/,SAS,37.0,1.5,2.5,59.0,0.5,1.1,40.0,0.4,1.0,34.2,0.2,0.4,45.8,0.1,0.3,45.0,0.3,0.6,45.5,1.0,3.0,32.4
Marc Gasol,/stats/player/201188/,MEM,30.0,2.4,3.5,68.2,1.9,4.1,45.1,2.3,5.4,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,21.4
Marcin Gortat,/stats/player/101162/,WAS,31.0,3.5,4.7,73.2,0.9,2.3,39.8,1.0,2.4,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Belinelli,/stats/player/201158/,SAS,29.0,0.6,1.1,56.7,0.2,0.7,34.9,1.0,2.1,46.2,0.2,0.5,44.4,0.2,0.5,44.4,0.4,0.9,44.4,1.0,2.8,35.4
Marcus Morris Sr.,/stats/player/202694/,PHX,25.0,1.0,1.6,57.9,0.5,0.9,48.7,1.3,3.0,43.6,0.3,0.8,36.8,0.3,0.7,44.9,0.5,1.3,40.6,0.8,2.5,33.8
Marcus Smart,/stats/player/203935/,BOS,21.0,0.7,1.4,53.8,0.2,0.8,28.8,0.3,0.9,31.7,0.2,0.5,41.2,0.1,0.3,37.5,0.3,0.8,40.0,1.1,3.3,32.6
Marcus Thornton,/stats/player/201977/,PHX,28.0,0.9,1.8,48.3,0.4,0.9,41.5,0.6,1.5,36.5,0.2,0.4,46.2,0.1,0.3,36.4,0.2,0.5,41.7,0.9,2.5,37.3
Mario Chalmers,/stats/player/201596/,MIA,29.0,1.5,2.8,53.2,0.5,1.2,42.3,0.4,1.2,36.5,0.2,0.6,31.3,0.3,0.6,43.5,0.4,1.2,37.2,0.5,1.8,25.2
Markel Brown,/stats/player/203900/,BKN,23.0,0.8,1.5,49.3,0.2,0.4,44.4,0.4,1.4,28.8,0.2,0.5,50.0,0.0,0.4,0.0,0.2,0.8,29.6,0.2,0.8,25.0
Markieff Morris,/stats/player/202693/,PHX,25.0,2.0,3.3,59.7,1.0,2.1,46.5,2.6,5.8,44.5,0.0,0.1,36.4,0.0,0.2,18.8,0.1,0.3,25.9,0.6,1.8,33.3
Marreese Speights,/stats/player/201578/,GSW,27.0,1.8,2.9,62.1,0.4,1.1,41.0,1.8,4.2,43.6,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.1,25.0,0.1,0.2,33.3
Martell Webster,/stats/player/101110/,WAS,28.0,0.2,0.6,38.9,0.0,0.1,0.0,0.2,0.9,25.0,0.0,0.3,0.0,0.1,0.2,25.0,0.0,0.4,11.1,0.3,1.1,26.5
Marvin Williams,/stats/player/101107/,CHA,29.0,0.7,1.1,64.0,0.2,0.5,37.8,0.6,1.4,43.0,0.2,0.5,45.0,0.2,0.4,51.7,0.4,0.9,47.8,0.8,2.5,31.8
Mason Plumlee,/stats/player/203486/,BKN,25.0,3.1,4.9,62.4,0.3,0.9,33.8,0.0,0.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Barnes,/stats/player/2440/,LAC,35.0,1.6,2.5,64.0,0.1,0.4,32.3,0.1,0.4,35.7,0.3,1.1,31.3,0.6,1.3,43.3,0.9,2.4,37.8,0.9,2.6,34.9
Matt Bonner,/stats/player/2588/,SAS,35.0,0.1,0.2,60.0,0.4,0.8,50.0,0.2,0.5,33.3,0.1,0.1,42.9,0.1,0.3,30.8,0.1,0.3,35.0,0.6,1.5,37.1
Matthew Dellavedova,/stats/player/203521/,CLE,24.0,0.1,0.3,34.8,0.2,0.9,23.0,0.3,0.8,37.5,0.1,0.4,18.2,0.2,0.5,39.4,0.3,0.8,30.9,0.8,1.7,45.5
Maurice Harkless,/stats/player/203090/,ORL,22.0,1.1,1.8,59.3,0.1,0.4,31.3,0.0,0.1,0.0,0.0,0.5,7.7,0.2,0.5,33.3,0.2,0.8,22.6,0.1,0.5,13.0
Meyers Leonard,/stats/player/203086/,POR,23.0,0.7,1.0,71.7,0.3,0.7,48.6,0.4,0.8,51.1,0.2,0.3,53.8,0.2,0.3,61.5,0.3,0.5,57.7,0.6,1.7,37.6
Michael Beasley,/stats/player/201563/,MIA,26.0,1.3,2.2,59.6,0.8,1.5,54.1,1.4,3.7,37.1,0.2,0.3,50.0,0.1,0.2,50.0,0.2,0.5,50.0,0.1,1.0,12.5
Michael Carter-Williams,/stats/player/203487/,MIL,23.0,2.9,5.3,55.9,1.0,2.8,35.5,1.0,3.6,29.2,0.0,0.2,10.0,0.0,0.1,33.3,0.1,0.3,21.1,0.5,2.0,24.2
Michael Kidd-Gilchrist,/stats/player/203077/,CHA,21.0,2.5,4.6,54.5,0.3,1.1,31.7,1.2,3.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Conley,/stats/player/201144/,MEM,27.0,2.2,3.7,57.6,1.1,2.6,41.1,0.8,2.2,37.6,0.2,0.3,55.0,0.1,0.4,34.6,0.3,0.7,43.5,1.2,3.3,38.0
Mike Dunleavy,/stats/player/2399/,CHI,34.0,0.8,1.5,54.3,0.1,0.3,23.8,0.7,1.6,44.7,0.2,0.5,44.8,0.2,0.4,45.0,0.4,0.8,44.9,1.3,3.4,39.6
Mike Miller,/stats/player/2034/,CLE,35.0,0.0,0.0,100.0,0.0,0.1,33.3,0.0,0.2,18.2,0.1,0.3,40.0,0.2,0.7,33.3,0.3,0.8,35.3,0.4,1.3,31.3
Mike Muscala,/stats/player/203488/,ATL,23.0,1.0,1.5,66.7,0.3,0.6,42.9,0.6,1.2,52.1,0.1,0.2,50.0,0.0,0.1,33.3,0.1,0.3,44.4,0.1,0.3,38.5
Mike Scott,/stats/player/203118/,ATL,26.0,0.9,1.4,69.6,0.3,1.0,33.3,0.7,1.5,48.0,0.1,0.3,38.9,0.1,0.3,45.0,0.2,0.6,42.1,0.7,2.2,32.9
Miles Plumlee,/stats/player/203101/,MIL,26.0,1.4,2.4,60.7,0.3,0.8,38.2,0.1,0.4,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miroslav Raduljica,/stats/player/203545/,MIN,27.0,0.4,0.8,50.0,0.3,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mirza Teletovic,/stats/player/203141/,BKN,29.0,1.0,1.8,53.4,0.2,0.6,40.9,0.3,0.8,38.7,0.2,0.4,50.0,0.1,0.1,75.0,0.3,0.5,55.6,1.3,4.4,29.9
Mitch McGary,/stats/player/203956/,OKC,23.0,2.1,3.1,66.7,0.4,1.0,38.7,0.3,1.1,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mo Williams,/stats/player/2590/,CHA,32.0,0.4,0.9,48.4,0.4,1.0,42.6,2.4,5.6,42.7,0.1,0.2,45.5,0.1,0.3,27.8,0.1,0.4,34.5,1.6,4.6,34.7
Monta Ellis,/stats/player/101145/,DAL,29.0,2.8,4.8,59.4,0.9,2.3,41.7,2.7,6.4,43.1,0.2,0.5,36.8,0.1,0.3,35.0,0.3,0.7,36.2,0.8,2.8,26.7
Nate Robinson,/stats/player/101126/,DEN,31.0,0.6,1.1,51.1,0.2,0.7,33.3,0.6,1.6,34.8,0.1,0.4,41.7,0.0,0.2,12.5,0.1,0.5,30.0,0.6,2.2,27.2
Nate Wolters,/stats/player/203489/,MIL,24.0,0.6,1.2,48.0,0.3,0.9,29.4,0.1,0.4,37.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0
Nazr Mohammed,/stats/player/1737/,CHI,37.0,0.5,0.8,66.7,0.1,0.3,20.0,0.1,0.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nene,/stats/player/2403/,WAS,32.0,2.8,4.2,66.1,0.4,1.2,33.3,1.4,3.6,39.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,50.0
Nerlens Noel,/stats/player/203457/,PHI,21.0,2.8,4.6,61.2,0.7,2.4,28.9,0.5,1.7,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Calathes,/stats/player/201979/,MEM,26.0,1.1,1.9,60.4,0.4,1.1,36.7,0.1,0.7,18.4,0.0,0.2,16.7,0.0,0.1,0.0,0.0,0.2,11.1,0.2,0.6,29.4
Nick Collison,/stats/player/2555/,OKC,34.0,1.0,1.6,62.6,0.1,0.4,34.6,0.2,0.9,23.3,0.1,0.3,33.3,0.1,0.3,25.0,0.2,0.5,29.4,0.1,0.4,23.1
Nick Johnson,/stats/player/203910/,HOU,22.0,0.6,1.4,43.2,0.2,0.5,38.5,0.0,0.2,0.0,0.1,0.3,25.0,0.1,0.2,33.3,0.1,0.3,28.6,0.1,0.5,21.4
Nick Young,/stats/player/201156/,LAL,30.0,0.7,1.4,51.7,0.2,0.8,21.2,1.3,3.8,33.5,0.3,0.7,44.4,0.2,0.5,44.4,0.5,1.1,44.4,1.5,4.2,35.4
Nicolas Batum,/stats/player/201587/,POR,26.0,1.1,1.6,67.8,0.1,0.3,31.6,0.8,2.2,35.7,0.1,0.5,22.9,0.2,0.5,45.5,0.3,1.0,33.8,1.1,3.4,31.7
Nik Stauskas,/stats/player/203917/,SAC,21.0,0.4,0.8,48.4,0.1,0.3,28.0,0.3,0.8,38.3,0.0,0.3,15.4,0.2,0.4,36.0,0.2,0.6,28.9,0.5,1.6,33.3
Nikola Mirotic,/stats/player/202703/,CHI,24.0,1.4,2.2,61.0,0.1,0.4,17.6,0.5,1.2,38.9,0.2,0.7,33.3,0.3,0.7,34.8,0.4,1.3,34.0,0.8,2.7,30.7
Nikola Pekovic,/stats/player/201593/,MIN,29.0,3.0,5.6,54.0,1.0,3.8,26.3,0.5,1.2,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikola Vucevic,/stats/player/202696/,ORL,24.0,3.6,5.6,65.2,2.0,4.4,45.0,2.9,6.2,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.3
Noah Vonleh,/stats/player/203943/,CHA,19.0,0.7,1.6,43.6,0.2,0.7,33.3,0.1,0.4,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,38.5
Norris Cole,/stats/player/202708/,NOP,26.0,1.0,2.0,52.7,0.3,0.8,36.5,1.0,2.3,43.3,0.1,0.4,30.4,0.1,0.4,26.7,0.2,0.7,28.3,0.5,1.6,32.2
O.J. Mayo,/stats/player/201564/,MIL,27.0,1.3,2.1,60.7,0.5,1.0,45.9,1.0,2.8,36.0,0.4,1.1,34.7,0.4,0.8,53.8,0.8,1.8,42.5,0.6,2.1,30.2
Ognjen Kuzmic,/stats/player/203136/,GSW,25.0,0.3,0.4,66.7,0.1,0.2,50.0,0.2,0.3,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omer Asik,/stats/player/201600/,NOP,28.0,2.8,5.2,53.8,0.0,0.2,6.3,0.0,0.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omri Casspi,/stats/player/201956/,SAC,27.0,2.1,3.1,66.3,0.5,1.6,28.7,0.1,0.4,25.9,0.1,0.1,71.4,0.0,0.1,0.0,0.1,0.2,38.5,0.5,1.1,40.5
Otto Porter Jr.,/stats/player/203490/,WAS,22.0,0.9,1.3,68.7,0.3,0.7,40.0,0.7,1.9,38.4,0.1,0.4,34.6,0.1,0.4,35.0,0.2,0.7,34.8,0.3,0.8,33.3
P.J. Tucker,/stats/player/200782/,PHX,30.0,1.5,2.2,65.7,0.2,0.8,26.2,0.5,1.3,40.4,0.4,1.0,37.7,0.4,1.0,35.8,0.7,2.0,36.7,0.4,1.2,30.9
