Name,URL,Team,Age,RestrictArea_FGM,RestrictArea_FGA,RestrictArea_FGpercent,Paint_FGM,Paint_FGA,Paint_FGpercent,MidRange_FGM,MidRange_FGA,MidRange_FGpercent,LeftCorner3_FGM,LeftCorner3_FGA,LeftCorner3_FGpercent,RightCorner3_FGM,RightCorner3_FGA,RightCorner3_FGpercent,Totals_FGM,Totals_FGA,Totals_FGpercent,AboveBreak3_FGM,AboveBreak3_FGA,AboveBreak3_FGpercent
Dejounte Murray,/stats/player/1627749/,SAS,24.0,2.2,3.5,61.2,1.5,3.7,41.1,2.0,4.5,45.4,0.1,0.4,26.9,0.1,0.3,38.9,0.2,0.7,31.8,0.7,2.3,31.6
Delon Wright,/stats/player/1626153/,SAC,29.0,1.9,3.1,61.7,0.8,2.0,37.2,0.1,0.3,33.3,0.1,0.3,33.3,0.1,0.3,41.2,0.2,0.6,36.8,0.8,2.1,37.6
Deni Avdija,/stats/player/1630166/,WAS,20.0,0.8,1.3,66.2,0.5,1.1,43.9,0.1,0.4,36.8,0.1,0.5,25.9,0.1,0.5,30.4,0.3,0.9,28.0,0.7,2.2,33.3
Dennis Schroder,/stats/player/203471/,LAL,27.0,2.2,3.9,55.9,0.9,2.6,35.0,1.2,2.5,48.7,0.1,0.4,21.7,0.0,0.2,0.0,0.1,0.5,15.6,1.1,2.9,36.7
Dennis Smith Jr.,/stats/player/1628372/,DET,23.0,0.9,1.7,53.8,0.4,0.9,45.0,0.4,1.2,32.1,0.1,0.2,50.0,0.0,0.0,0.0,0.1,0.2,50.0,0.7,2.3,31.5
Denzel Valentine,/stats/player/1627756/,CHI,27.0,0.4,0.6,62.2,0.5,1.5,36.6,0.3,0.7,40.9,0.2,0.6,38.7,0.1,0.5,30.8,0.3,1.0,35.1,1.0,3.0,32.4
Derrick Favors,/stats/player/202324/,UTA,29.0,1.6,2.2,71.1,0.5,0.8,66.0,0.2,0.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Jones Jr.,/stats/player/1627884/,POR,24.0,1.7,2.6,65.4,0.1,0.2,28.6,0.0,0.0,0.0,0.2,0.5,41.4,0.3,0.9,28.6,0.5,1.4,33.3,0.3,1.0,29.8
Derrick Rose,/stats/player/201565/,NYK,32.0,1.7,3.4,50.6,1.7,3.4,50.3,1.3,2.9,46.2,0.1,0.2,33.3,0.0,0.1,28.6,0.1,0.4,31.6,0.9,2.2,40.0
Derrick White,/stats/player/1628401/,SAS,26.0,1.5,2.4,60.9,1.0,2.4,42.0,0.3,1.0,34.3,0.3,0.6,50.0,0.3,0.7,45.8,0.6,1.2,47.7,1.8,5.5,31.7
Desmond Bane,/stats/player/1630217/,MEM,22.0,0.9,1.5,60.4,0.5,1.2,45.1,0.3,0.7,42.2,0.3,0.7,47.8,0.3,0.5,53.1,0.6,1.1,50.0,1.1,2.8,40.4
Devin Booker,/stats/player/1626164/,PHX,24.0,2.6,4.1,63.1,2.3,4.4,52.4,2.5,5.2,48.6,0.2,0.3,50.0,0.1,0.2,53.8,0.3,0.5,51.4,1.6,5.0,32.5
Devin Cannady,/stats/player/1629962/,ORL,24.0,0.0,0.1,0.0,0.3,1.0,33.3,0.4,0.7,60.0,0.4,0.6,66.7,0.0,0.5,0.0,0.3,0.7,40.0,0.5,1.4,36.4
Devin Vassell,/stats/player/1630170/,SAS,20.0,0.4,0.7,65.9,0.3,0.7,47.7,0.4,1.1,33.8,0.2,0.6,36.1,0.2,0.5,43.3,0.4,1.1,39.4,0.4,1.4,31.0
Devon Dotson,/stats/player/1629653/,CHI,21.0,0.8,0.9,88.9,0.1,0.3,33.3,0.1,0.2,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.5,16.7
Devontae Cacok,/stats/player/1629719/,LAL,24.0,0.8,1.1,72.7,0.1,0.4,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devonte' Graham,/stats/player/1628984/,CHA,26.0,0.4,1.0,40.7,0.3,0.9,30.8,0.6,1.6,40.7,0.2,0.5,44.8,0.2,0.4,47.8,0.4,0.9,46.2,2.8,7.7,36.6
Dewayne Dedmon,/stats/player/203473/,MIA,31.0,2.3,2.8,82.2,0.4,0.8,58.3,0.1,0.2,33.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,25.0
Didi Louzada,/stats/player/1629712/,NOP,21.0,0.3,1.0,33.3,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.7,50.0,0.0,0.3,0.0,0.3,1.0,33.3,0.3,1.7,20.0
Dillon Brooks,/stats/player/1628415/,MEM,25.0,1.7,3.0,58.8,1.4,4.0,36.6,1.3,2.9,45.9,0.4,0.8,58.0,0.1,0.2,53.3,0.6,1.0,56.9,1.4,4.6,29.7
Domantas Sabonis,/stats/player/1627734/,IND,25.0,5.1,7.2,71.5,1.4,3.3,42.4,0.5,1.5,29.8,0.1,0.1,80.0,0.0,0.1,25.0,0.1,0.1,55.6,0.8,2.5,30.7
Donovan Mitchell,/stats/player/1628378/,UTA,24.0,2.5,4.3,57.5,1.8,4.3,41.0,1.4,3.3,43.4,0.2,0.6,38.7,0.1,0.4,35.0,0.4,1.0,37.3,3.0,7.7,39.2
Donta Hall,/stats/player/1629743/,ORL,23.0,1.6,2.1,77.8,0.3,0.5,57.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donte DiVincenzo,/stats/player/1628978/,MIL,24.0,1.4,2.7,54.3,0.2,0.7,27.7,0.2,0.5,40.0,0.2,0.6,43.2,0.2,0.4,38.5,0.4,1.0,41.3,1.6,4.3,37.2
Dorian Finney-Smith,/stats/player/1627827/,DAL,28.0,1.5,2.0,74.4,0.2,0.5,30.0,0.0,0.2,15.4,0.4,1.1,33.3,0.5,1.1,40.3,0.8,2.2,36.8,1.2,2.8,41.4
Doug McDermott,/stats/player/203926/,IND,29.0,3.2,4.6,69.5,0.4,0.9,41.4,0.1,0.2,43.8,0.4,0.8,44.2,0.1,0.2,35.7,0.4,1.0,42.4,1.3,3.3,37.7
Draymond Green,/stats/player/203110/,GSW,31.0,1.7,2.6,64.2,0.4,1.0,37.5,0.1,0.4,28.6,0.0,0.1,25.0,0.1,0.1,50.0,0.1,0.3,37.5,0.4,1.7,25.9
Drew Eubanks,/stats/player/1629234/,SAS,24.0,1.5,2.4,64.6,0.4,1.1,35.6,0.2,0.3,64.7,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0
Duncan Robinson,/stats/player/1629130/,MIA,27.0,0.7,0.9,79.0,0.2,0.3,50.0,0.1,0.3,25.0,0.2,0.7,30.0,0.4,1.0,40.0,0.6,1.7,36.0,2.8,6.8,42.0
Dwayne Bacon,/stats/player/1628407/,ORL,25.0,1.7,3.1,55.1,0.9,2.4,39.1,0.6,1.8,33.9,0.1,0.4,17.2,0.0,0.1,50.0,0.1,0.5,22.9,0.7,2.4,30.0
Dwight Howard,/stats/player/2730/,PHI,35.0,2.0,3.2,62.9,0.4,0.7,55.6,0.1,0.2,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,33.3,0.1,0.2,25.0
Dwight Powell,/stats/player/203939/,DAL,29.0,1.9,2.7,71.2,0.1,0.3,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,23.8
Dylan Windler,/stats/player/1629685/,CLE,24.0,0.8,1.2,63.2,0.2,0.4,41.7,0.1,0.1,66.7,0.1,0.7,15.8,0.4,0.8,47.1,0.4,1.2,30.6,0.5,1.3,36.6
E'Twaun Moore,/stats/player/202734/,PHX,32.0,0.5,1.1,43.3,0.9,1.6,57.1,0.3,0.5,50.0,0.1,0.3,33.3,0.1,0.2,75.0,0.2,0.4,50.0,0.2,0.9,24.0
Ed Davis,/stats/player/202334/,MIN,31.0,0.8,1.8,43.6,0.1,0.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edmond Sumner,/stats/player/1628410/,IND,25.0,1.9,2.8,67.1,0.2,0.7,33.3,0.1,0.2,25.0,0.2,0.5,36.4,0.2,0.3,50.0,0.3,0.7,41.7,0.4,1.0,39.2
Elfrid Payton,/stats/player/203901/,NYK,27.0,2.4,4.4,54.5,1.1,3.0,37.9,0.3,1.0,31.7,0.0,0.1,50.0,0.1,0.6,26.5,0.2,0.6,30.0,0.3,0.9,28.1
Elijah Bryant,/stats/player/1629091/,MIL,26.0,3.0,5.0,60.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,20.0
Elijah Hughes,/stats/player/1630190/,UTA,23.0,0.0,0.1,0.0,0.1,0.3,25.0,0.1,0.2,50.0,0.3,0.4,75.0,0.2,0.2,100.0,0.4,0.5,83.3,0.2,0.9,17.6
Enes Kanter,/stats/player/202683/,POR,28.0,4.1,6.2,65.8,0.6,1.4,43.0,0.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3
Eric Bledsoe,/stats/player/202339/,NOP,31.0,1.2,1.9,65.2,0.8,2.0,38.7,0.6,1.4,43.9,0.2,0.5,38.5,0.2,0.6,31.8,0.4,1.2,34.9,1.3,3.8,33.9
Eric Gordon,/stats/player/201569/,HOU,32.0,2.7,3.9,68.9,0.6,1.7,37.8,0.0,0.2,0.0,0.1,0.2,50.0,0.1,0.2,33.3,0.2,0.4,41.7,2.4,7.3,32.3
Eric Paschall,/stats/player/1629672/,GSW,24.0,1.7,2.7,64.5,0.6,1.5,38.3,1.0,1.9,49.4,0.1,0.1,50.0,0.1,0.2,33.3,0.1,0.3,38.5,0.3,1.0,31.7
Ersan Ilyasova,/stats/player/101141/,UTA,34.0,0.1,0.4,33.3,0.0,0.0,0.0,0.1,0.5,14.3,0.1,0.5,16.7,0.1,0.4,33.3,0.2,0.7,25.0,0.9,1.7,51.7
Evan Fournier,/stats/player/203095/,BOS,28.0,1.3,2.2,57.4,1.0,2.1,49.4,0.8,1.8,42.1,0.4,0.8,51.6,0.2,0.4,64.3,0.6,1.1,55.6,2.2,5.7,39.1
Facundo Campazzo,/stats/player/1630267/,DEN,30.0,0.4,0.8,57.1,0.2,0.6,35.1,0.0,0.2,23.1,0.3,0.5,54.8,0.2,0.5,33.3,0.4,1.0,44.3,0.8,2.4,32.0
Frank Jackson,/stats/player/1628402/,DET,23.0,0.9,1.3,66.0,0.7,1.5,44.3,0.3,0.7,37.9,0.4,1.1,38.5,0.5,0.7,72.0,0.9,1.7,51.6,0.7,2.2,32.6
Frank Kaminsky,/stats/player/1626163/,PHX,28.0,1.2,1.9,61.8,0.6,1.3,47.5,0.1,0.5,27.3,0.2,0.3,72.7,0.0,0.1,0.0,0.2,0.4,50.0,0.5,1.5,33.3
Frank Mason,/stats/player/1628412/,ORL,27.0,1.8,3.8,46.7,0.0,0.8,0.0,0.0,0.3,0.0,0.3,0.3,100.0,0.0,0.0,0.0,0.3,0.3,100.0,0.3,1.0,25.0
Frank Ntilikina,/stats/player/1628373/,NYK,22.0,0.1,0.1,66.7,0.1,0.4,18.2,0.1,0.7,11.8,0.3,0.4,66.7,0.3,0.5,63.6,0.5,0.7,65.0,0.3,0.9,37.0
Fred VanVleet,/stats/player/1627832/,TOR,27.0,1.7,3.5,50.0,0.6,2.0,31.7,0.8,2.1,37.3,0.1,0.5,17.9,0.2,0.5,32.0,0.3,1.0,24.5,3.1,8.1,38.3
Freddie Gillespie,/stats/player/1630273/,TOR,23.0,1.7,2.5,66.0,0.5,1.3,34.6,0.1,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Furkan Korkmaz,/stats/player/1627788/,PHI,23.0,0.8,1.2,62.7,0.2,0.7,31.6,0.3,0.9,30.0,0.2,0.7,28.6,0.5,0.8,53.8,0.6,1.4,41.9,1.3,3.5,36.6
Gabe Vincent,/stats/player/1629216/,MIA,24.0,0.7,1.1,64.2,0.1,0.4,25.0,0.1,0.2,27.3,0.1,0.6,21.7,0.1,0.5,27.8,0.2,0.9,24.4,0.7,2.2,33.3
Gabriel Deck,/stats/player/1630466/,OKC,26.0,1.2,2.2,54.5,1.2,1.9,63.2,0.6,1.1,54.5,0.0,0.4,0.0,0.1,0.3,33.3,0.1,0.7,14.3,0.1,0.7,14.3
Garrett Temple,/stats/player/202066/,CHI,35.0,1.1,1.8,57.8,0.3,0.6,42.4,0.3,0.8,39.1,0.3,1.0,32.7,0.3,0.8,36.4,0.6,1.8,34.3,0.6,1.8,32.7
Garrison Mathews,/stats/player/1629726/,WAS,24.0,0.2,0.2,73.3,0.1,0.1,44.4,0.1,0.3,40.0,0.4,0.9,43.8,0.2,0.3,61.1,0.6,1.1,48.5,0.7,2.1,33.6
Gary Clark,/stats/player/1629109/,PHI,26.0,0.2,0.2,77.8,0.1,0.3,20.0,0.0,0.1,0.0,0.3,0.7,47.8,0.2,0.7,33.3,0.5,1.3,40.9,0.3,1.6,20.6
Gary Harris,/stats/player/203914/,ORL,26.0,1.6,2.8,55.5,0.3,1.2,27.7,0.4,1.2,34.0,0.3,0.9,39.4,0.2,0.5,47.4,0.6,1.3,42.3,0.7,2.3,29.2
Gary Payton II,/stats/player/1627780/,GSW,28.0,1.3,1.5,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,50.0,0.0,0.2,0.0,0.2,0.6,33.3,0.1,0.1,100.0
Gary Trent Jr.,/stats/player/1629018/,TOR,22.0,1.0,1.8,58.3,0.6,1.8,35.3,1.0,2.6,38.8,0.3,0.8,40.4,0.3,0.7,39.5,0.6,1.5,40.0,2.3,5.9,38.3
George Hill,/stats/player/201588/,PHI,35.0,1.2,1.9,63.8,0.5,1.2,44.4,0.4,0.8,47.8,0.2,0.4,50.0,0.1,0.4,36.4,0.3,0.8,43.5,0.7,1.9,36.8
Georges Niang,/stats/player/1627777/,UTA,27.0,0.3,0.5,51.3,0.4,0.8,48.3,0.1,0.2,31.3,0.5,1.1,45.6,0.3,0.8,37.3,0.7,1.7,42.0,1.0,2.4,42.8
Giannis Antetokounmpo,/stats/player/203507/,MIL,26.0,7.3,9.0,80.7,1.2,3.2,37.1,0.8,2.3,35.7,0.1,0.1,50.0,0.0,0.1,0.0,0.1,0.2,27.3,1.1,3.5,30.5
Glenn Robinson III,/stats/player/203922/,SAC,27.0,0.4,1.0,41.7,0.7,1.1,60.0,0.0,0.3,16.7,0.2,0.9,26.3,0.3,0.4,77.8,0.5,1.3,42.9,0.2,0.7,25.0
Goga Bitadze,/stats/player/1629048/,IND,21.0,1.1,1.8,61.0,0.2,0.6,35.7,0.1,0.2,60.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.4,1.7,26.7
Goran Dragic,/stats/player/201609/,MIA,35.0,1.7,3.0,56.4,0.7,1.7,41.9,0.6,1.5,38.2,0.3,0.6,55.6,0.2,0.3,50.0,0.5,0.9,53.5,1.4,4.0,34.0
Gordon Hayward,/stats/player/202330/,CHA,31.0,2.3,3.6,63.1,1.5,3.5,42.9,1.3,3.1,42.3,0.2,0.3,53.3,0.3,0.5,71.4,0.5,0.8,63.9,1.4,3.8,36.7
Gorgui Dieng,/stats/player/203476/,SAS,31.0,0.9,1.2,77.3,0.3,0.7,48.1,0.2,0.6,36.4,0.1,0.1,75.0,0.1,0.2,50.0,0.2,0.3,58.3,0.6,1.6,39.7
Grant Riller,/stats/player/1630203/,CHA,24.0,0.4,0.4,100.0,0.0,0.0,0.0,0.5,0.8,60.0,0.3,0.3,100.0,0.0,0.0,0.0,0.2,0.2,100.0,0.1,0.4,33.3
Grant Williams,/stats/player/1629684/,BOS,22.0,0.6,1.0,60.3,0.3,0.7,41.5,0.1,0.2,35.7,0.3,0.6,45.7,0.2,0.4,42.9,0.4,0.9,44.6,0.4,1.2,31.5
Grayson Allen,/stats/player/1628960/,MEM,25.0,0.7,1.1,64.3,0.5,1.3,37.3,0.1,0.3,29.4,0.3,0.6,50.0,0.1,0.4,19.0,0.4,1.0,36.7,1.8,4.5,39.6
Greg Whittington,/stats/player/204222/,DEN,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0
Hamidou Diallo,/stats/player/1628977/,DET,22.0,2.6,4.2,62.0,0.8,2.1,36.9,0.4,1.2,34.4,0.0,0.3,14.3,0.1,0.2,50.0,0.1,0.5,29.2,0.4,1.1,35.1
Harrison Barnes,/stats/player/203084/,SAC,28.0,2.7,4.0,67.5,0.9,2.2,41.1,0.1,0.4,34.8,0.3,0.5,56.7,0.2,0.6,43.8,0.5,1.1,50.0,1.2,3.3,35.6
Harry Giles III,/stats/player/1628385/,POR,23.0,0.7,1.2,58.5,0.1,0.5,25.0,0.1,0.3,38.5,0.1,0.1,66.7,0.0,0.1,33.3,0.1,0.2,50.0,0.1,0.5,29.4
Hassan Whiteside,/stats/player/202355/,SAC,31.0,1.9,2.8,66.3,1.3,2.8,47.5,0.3,0.6,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henry Ellenson,/stats/player/1627740/,TOR,24.0,1.5,2.5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.5,0.0,1.0,3.0,33.3
Ignas Brazdeikis,/stats/player/1629649/,ORL,22.0,1.2,2.3,53.3,0.4,1.2,33.3,0.3,0.8,30.0,0.0,0.3,0.0,0.2,0.4,50.0,0.2,0.8,28.6,0.8,1.7,45.0
Iman Shumpert,/stats/player/202697/,BKN,30.0,0.0,0.0,0.0,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
Immanuel Quickley,/stats/player/1630193/,NYK,21.0,0.4,0.7,56.8,1.0,2.5,38.3,0.4,1.1,33.8,0.1,0.2,25.0,0.2,0.3,56.3,0.2,0.4,42.9,1.7,4.3,38.5
Isaac Bonga,/stats/player/1629067/,WAS,21.0,0.3,0.4,62.5,0.2,0.5,41.2,0.0,0.1,0.0,0.2,0.6,37.5,0.1,0.5,26.7,0.3,0.9,32.3,0.1,0.4,20.0
Isaac Okoro,/stats/player/1630171/,CLE,20.0,2.1,3.7,58.4,0.4,1.1,35.1,0.0,0.3,13.0,0.2,0.6,28.2,0.3,0.7,41.7,0.5,1.3,35.6,0.5,1.9,24.4
Isaiah Hartenstein,/stats/player/1628392/,CLE,23.0,1.5,2.4,63.6,0.4,1.0,40.4,0.1,0.2,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.3
Isaiah Joe,/stats/player/1630198/,PHI,21.0,0.0,0.1,25.0,0.0,0.2,16.7,0.2,0.5,41.2,0.0,0.2,20.0,0.3,0.9,35.3,0.3,0.8,31.8,0.8,2.0,38.1
Isaiah Roby,/stats/player/1629676/,OKC,23.0,2.2,3.6,62.1,0.5,1.4,39.3,0.1,0.3,36.8,0.1,0.2,45.5,0.1,0.2,40.0,0.2,0.4,42.9,0.4,1.4,26.2
Isaiah Stewart,/stats/player/1630191/,DET,19.0,2.2,3.5,63.8,0.6,1.2,50.0,0.2,0.4,48.3,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.1,20.0,0.3,0.9,34.5
Isaiah Thomas,/stats/player/202738/,NOP,32.0,0.7,1.7,40.0,0.3,1.0,33.3,1.0,2.3,42.9,0.0,0.0,0.0,0.3,0.7,50.0,0.3,0.7,50.0,0.7,3.3,20.0
Ish Smith,/stats/player/202397/,WAS,32.0,0.9,1.6,52.8,0.8,1.7,48.6,0.8,2.3,36.3,0.1,0.3,33.3,0.1,0.2,50.0,0.2,0.5,40.0,0.2,0.6,35.7
Ivica Zubac,/stats/player/1627826/,LAC,24.0,3.1,4.5,68.9,0.5,0.9,50.8,0.0,0.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3
JJ Redick,/stats/player/200755/,DAL,36.0,0.1,0.2,71.4,0.0,0.2,28.6,0.8,1.7,44.6,0.1,0.3,36.4,0.2,0.5,43.5,0.3,0.8,41.2,1.2,3.3,35.9
Ja Morant,/stats/player/1629630/,MEM,21.0,3.5,5.8,60.4,1.8,4.7,38.2,0.4,0.9,42.9,0.0,0.2,18.2,0.1,0.2,33.3,0.1,0.4,26.9,1.0,3.4,30.8
JaKarr Sampson,/stats/player/203960/,IND,28.0,1.1,2.1,54.1,0.6,1.1,50.0,0.1,0.2,80.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.2,50.0
JaMychal Green,/stats/player/203210/,DEN,30.0,1.2,1.9,63.4,0.3,0.7,42.5,0.1,0.4,25.0,0.3,0.7,44.7,0.1,0.4,36.8,0.4,1.0,42.1,0.9,2.4,39.0
JaVale McGee,/stats/player/201580/,DEN,33.0,2.1,3.1,67.4,0.8,1.9,40.4,0.2,0.6,28.6,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.1,25.0,0.1,0.4,20.0
Jabari Parker,/stats/player/203953/,BOS,26.0,1.4,1.5,90.0,0.3,0.8,36.4,0.5,1.1,46.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.2,0.6,25.0
Jaden McDaniels,/stats/player/1630183/,MIN,20.0,0.9,1.4,65.6,0.4,0.8,47.1,0.1,0.5,31.0,0.3,0.7,45.5,0.2,0.5,32.1,0.5,1.2,40.3,0.7,2.0,34.7
Jae Crowder,/stats/player/203109/,PHX,30.0,0.5,0.7,63.6,0.1,0.4,27.3,0.3,0.8,37.0,0.3,0.9,35.8,0.4,0.8,47.9,0.7,1.7,41.6,1.8,4.7,38.0
Jae'Sean Tate,/stats/player/1630256/,HOU,25.0,3.0,4.4,68.5,0.6,1.6,38.4,0.0,0.1,20.0,0.3,0.6,40.0,0.2,0.6,28.2,0.4,1.2,34.5,0.4,1.6,27.9
Jahlil Okafor,/stats/player/1626143/,DET,25.0,1.7,2.5,66.2,0.4,0.7,66.7,0.1,0.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,25.0
Jahmi'us Ramsey,/stats/player/1630186/,SAC,19.0,0.7,0.8,81.8,0.1,0.5,16.7,0.0,0.2,0.0,0.1,0.3,50.0,0.1,0.4,33.3,0.2,0.5,40.0,0.2,1.1,21.4
Jake Layman,/stats/player/1627774/,MIN,27.0,1.4,2.0,70.1,0.1,0.3,30.8,0.1,0.1,50.0,0.1,0.5,25.0,0.0,0.2,0.0,0.1,0.7,17.9,0.4,1.1,36.7
Jakob Poeltl,/stats/player/1627751/,SAS,25.0,2.9,4.1,69.6,0.8,1.8,47.1,0.1,0.3,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Brunson,/stats/player/1628973/,DAL,24.0,1.7,2.4,70.9,1.1,2.4,48.8,0.8,1.5,51.0,0.2,0.4,48.3,0.2,0.4,53.3,0.4,0.9,50.8,0.8,2.1,36.2
Jalen Harris,/stats/player/1630223/,TOR,22.0,0.9,1.5,60.0,0.3,0.8,33.3,0.3,0.6,57.1,0.1,0.3,33.3,0.6,0.8,75.0,0.6,1.0,63.6,0.8,1.8,41.7
Jalen Lecque,/stats/player/1629665/,IND,20.0,0.3,1.0,25.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
Jalen McDaniels,/stats/player/1629667/,CHA,23.0,1.6,2.5,63.5,0.4,1.2,37.5,0.1,0.2,50.0,0.2,0.8,29.4,0.2,0.6,39.1,0.4,1.2,33.3,0.3,1.0,34.0
Jalen Smith,/stats/player/1630188/,PHX,21.0,0.6,0.9,68.2,0.1,0.3,28.6,0.1,0.2,25.0,0.0,0.0,0.0,0.3,0.7,42.9,0.2,0.4,42.9,0.0,0.4,10.0
Jamal Murray,/stats/player/1627750/,DEN,24.0,2.0,2.7,71.8,1.3,2.6,49.6,1.9,4.5,42.2,0.2,0.5,45.8,0.2,0.4,52.6,0.4,0.9,48.8,2.3,5.7,39.7
James Ennis III,/stats/player/203516/,ORL,30.0,1.1,2.0,58.8,0.4,1.0,34.9,0.2,0.4,50.0,0.3,0.4,75.0,0.1,0.3,23.1,0.4,0.7,51.7,0.7,1.8,40.0
James Harden,/stats/player/201935/,BKN,31.0,3.0,4.8,63.2,1.8,3.8,46.2,0.2,0.4,47.4,0.0,0.1,16.7,0.1,0.2,40.0,0.1,0.4,31.3,2.6,7.2,36.7
James Johnson,/stats/player/201949/,NOP,34.0,1.8,2.8,65.2,0.3,1.1,32.1,0.1,0.3,46.2,0.1,0.5,27.3,0.1,0.7,20.0,0.2,1.0,23.1,0.4,1.3,28.4
James Nunnally,/stats/player/203263/,NOP,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,100.0,0.3,0.7,50.0,0.2,0.4,50.0,0.4,0.9,50.0,0.1,0.7,16.7
James Wiseman,/stats/player/1630164/,GSW,20.0,3.2,4.3,75.4,0.7,2.1,31.3,0.7,2.1,33.3,0.0,0.1,0.0,0.0,0.0,100.0,0.0,0.1,33.3,0.3,0.9,32.4
Jared Dudley,/stats/player/201162/,LAL,35.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,33.3
Jared Harper,/stats/player/1629607/,NYK,23.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Jaren Jackson Jr.,/stats/player/1628991/,MEM,21.0,2.2,3.1,70.6,1.0,2.6,37.9,0.2,0.3,66.7,0.4,1.1,33.3,0.0,0.4,0.0,0.4,1.5,25.0,1.1,3.8,28.6
Jarred Vanderbilt,/stats/player/1629020/,MIN,22.0,2.1,3.1,68.2,0.1,0.4,17.9,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.1,33.3,0.0,0.0,0.0
Jarrell Brantley,/stats/player/1629714/,UTA,24.0,0.4,0.6,66.7,0.1,0.3,42.9,0.0,0.1,0.0,0.3,0.7,45.5,0.1,0.2,50.0,0.3,0.7,46.7,0.2,0.5,38.5
Jarrett Allen,/stats/player/1628386/,CLE,23.0,3.7,5.1,72.2,0.8,1.7,44.0,0.2,0.5,33.3,0.0,0.0,33.3,0.0,0.1,25.0,0.0,0.1,28.6,0.1,0.2,33.3
Jarrett Culver,/stats/player/1629633/,MIN,22.0,1.4,2.4,58.8,0.2,0.9,25.8,0.0,0.1,25.0,0.1,0.3,37.5,0.1,0.3,25.0,0.2,0.5,31.3,0.2,1.1,21.6
Javonte Green,/stats/player/1629750/,CHI,27.0,0.9,1.2,70.8,0.1,0.5,27.8,0.1,0.2,66.7,0.1,0.3,33.3,0.2,0.3,62.5,0.2,0.5,50.0,0.1,0.4,18.8
Jaxson Hayes,/stats/player/1629637/,NOP,20.0,2.3,3.3,69.9,0.4,0.9,46.3,0.1,0.3,43.8,0.0,0.0,0.0,0.0,0.1,40.0,0.0,0.1,40.0,0.1,0.1,37.5
