Name,URL,Team,Age,RestrictArea_FGM,RestrictArea_FGA,RestrictArea_FGpercent,Paint_FGM,Paint_FGA,Paint_FGpercent,MidRange_FGM,MidRange_FGA,MidRange_FGpercent,LeftCorner3_FGM,LeftCorner3_FGA,LeftCorner3_FGpercent,RightCorner3_FGM,RightCorner3_FGA,RightCorner3_FGpercent,Totals_FGM,Totals_FGA,Totals_FGpercent,AboveBreak3_FGM,AboveBreak3_FGA,AboveBreak3_FGpercent
Derrick Favors,/stats/player/202324/,NOP,28.0,3.5,4.9,70.6,0.4,1.0,38.5,0.2,0.5,35.7,0.0,0.1,25.0,0.0,0.0,0.0,0.0,0.1,20.0,0.0,0.0,0.0
Derrick Jones Jr.,/stats/player/1627884/,MIA,23.0,2.4,3.2,74.2,0.1,0.4,29.2,0.0,0.1,28.6,0.2,0.7,32.5,0.1,0.7,16.2,0.3,1.4,24.7,0.3,0.8,36.0
Derrick Rose,/stats/player/201565/,DET,31.0,3.5,5.5,63.5,1.7,3.7,45.4,1.3,2.9,44.9,0.1,0.2,37.5,0.1,0.2,54.5,0.2,0.4,47.4,0.7,2.5,28.3
Derrick Walton Jr.,/stats/player/1628476/,DET,25.0,0.1,0.1,66.7,0.0,0.0,100.0,0.2,0.5,45.5,0.1,0.2,33.3,0.1,0.3,20.0,0.1,0.4,25.0,0.3,0.6,50.0
Derrick White,/stats/player/1628401/,SAS,25.0,1.4,2.4,58.8,0.8,1.6,51.4,0.3,0.9,34.4,0.1,0.3,27.3,0.1,0.2,53.8,0.2,0.5,37.1,1.0,2.6,37.1
Devin Booker,/stats/player/1626164/,PHX,23.0,3.3,4.7,69.0,1.5,3.2,46.8,2.2,4.7,46.1,0.2,0.3,47.8,0.1,0.2,25.0,0.2,0.6,38.5,1.8,5.1,35.2
Devon Hall,/stats/player/1628985/,OKC,24.0,0.2,0.5,40.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.4,1.3,28.6
Devontae Cacok,/stats/player/1629719/,LAL,23.0,1.0,3.0,33.3,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devonte' Graham,/stats/player/1628984/,CHA,25.0,1.2,2.4,49.0,0.6,1.9,32.2,0.6,1.7,35.2,0.1,0.3,41.2,0.2,0.4,43.5,0.3,0.6,42.5,3.2,8.6,37.0
Dewan Hernandez,/stats/player/1629608/,TOR,23.0,0.5,1.8,27.3,0.2,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,50.0
Dewayne Dedmon,/stats/player/203473/,ATL,30.0,1.4,2.1,66.3,0.3,0.8,29.7,0.2,0.4,42.1,0.0,0.1,20.0,0.1,0.4,13.3,0.1,0.5,15.0,0.4,2.0,21.8
Dillon Brooks,/stats/player/1628415/,MEM,24.0,1.5,2.9,52.1,1.3,3.2,39.4,1.2,2.9,40.5,0.1,0.3,29.2,0.1,0.4,40.0,0.2,0.7,34.7,1.8,4.9,36.0
Dion Waiters,/stats/player/203079/,LAL,28.0,1.8,3.4,52.9,0.2,0.3,66.7,0.6,1.5,40.0,0.2,0.6,33.3,0.1,0.3,33.3,0.3,0.9,33.3,1.2,3.8,31.6
Domantas Sabonis,/stats/player/1627734/,IND,24.0,5.1,7.8,64.8,1.0,2.5,41.0,1.0,2.2,44.6,0.0,0.0,50.0,0.0,0.1,0.0,0.0,0.1,16.7,0.3,1.0,26.2
Donovan Mitchell,/stats/player/1628378/,UTA,23.0,2.5,4.1,60.6,2.1,5.0,42.5,1.6,3.5,46.0,0.1,0.4,28.6,0.3,0.6,50.0,0.4,1.0,40.9,2.1,5.8,36.2
Donta Hall,/stats/player/1629743/,BKN,22.0,1.4,2.0,72.2,0.2,0.3,66.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donte DiVincenzo,/stats/player/1628978/,MIL,23.0,1.8,2.9,62.4,0.2,0.5,36.1,0.3,0.6,48.7,0.1,0.3,18.2,0.1,0.3,31.6,0.2,0.6,24.4,1.1,3.1,35.6
Dorian Finney-Smith,/stats/player/1627827/,DAL,27.0,1.6,2.5,64.6,0.1,0.4,30.8,0.1,0.2,30.8,0.5,1.1,42.9,0.5,1.1,42.3,0.9,2.2,42.6,0.7,2.1,32.7
Doug McDermott,/stats/player/203926/,IND,28.0,1.5,2.2,67.5,0.2,0.5,45.9,0.2,0.9,27.9,0.4,1.0,43.3,0.1,0.2,41.7,0.5,1.1,43.1,1.4,3.2,43.9
Dragan Bender,/stats/player/1627733/,GSW,22.0,1.2,1.9,61.3,0.4,1.1,38.9,0.0,0.0,0.0,0.1,0.5,25.0,0.2,0.4,60.0,0.3,0.9,38.5,0.6,1.9,33.3
Draymond Green,/stats/player/203110/,GSW,30.0,1.3,2.1,60.4,0.5,1.3,37.0,0.3,1.0,28.6,0.0,0.1,25.0,0.1,0.2,33.3,0.1,0.3,30.8,0.7,2.7,27.6
Drew Eubanks,/stats/player/1629234/,SAS,23.0,1.2,1.7,69.4,0.6,1.1,54.2,0.2,0.3,66.7,0.0,0.0,0.0,0.1,0.1,100.0,0.1,0.1,100.0,0.0,0.0,0.0
Duncan Robinson,/stats/player/1629130/,MIA,26.0,0.6,0.7,81.5,0.1,0.2,41.7,0.1,0.2,26.7,0.5,0.9,54.5,0.5,1.2,44.6,1.0,2.0,49.0,2.7,6.2,43.2
Dusty Hannahs,/stats/player/1628605/,MEM,26.0,0.5,0.5,100.0,0.5,2.0,25.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,66.7
Dwayne Bacon,/stats/player/1628407/,CHA,24.0,1.0,2.4,42.1,0.5,1.4,34.5,0.2,0.7,25.9,0.1,0.3,22.2,0.0,0.1,50.0,0.1,0.3,27.3,0.4,1.5,28.6
Dwight Howard,/stats/player/2730/,LAL,34.0,2.7,3.4,78.8,0.2,0.5,33.3,0.0,0.0,66.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,66.7
Dwight Powell,/stats/player/203939/,DAL,28.0,3.3,4.1,78.8,0.2,0.5,28.6,0.0,0.1,0.0,0.0,0.1,20.0,0.1,0.2,42.9,0.1,0.3,33.3,0.2,0.7,22.2
Dzanan Musa,/stats/player/1629058/,BKN,21.0,1.0,2.0,52.0,0.2,0.5,33.3,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,33.3,0.1,0.4,25.0,0.4,1.7,24.2
E'Twaun Moore,/stats/player/202734/,NOP,31.0,0.9,1.5,62.2,0.9,2.3,40.5,0.4,1.1,33.9,0.3,0.7,39.4,0.2,0.5,40.0,0.4,1.0,39.7,0.7,1.9,36.7
Ed Davis,/stats/player/202334/,UTA,31.0,0.7,1.1,59.4,0.1,0.5,15.4,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edmond Sumner,/stats/player/1628410/,IND,24.0,1.4,2.0,66.7,0.1,0.7,15.0,0.1,0.2,33.3,0.1,0.3,37.5,0.3,0.3,87.5,0.3,0.6,62.5,0.1,1.2,11.1
Elfrid Payton,/stats/player/203901/,NYK,26.0,2.5,4.6,55.1,1.1,2.6,40.3,0.4,1.0,38.3,0.0,0.1,0.0,0.1,0.2,37.5,0.1,0.2,27.3,0.2,1.3,19.0
Elie Okobo,/stats/player/1629059/,PHX,22.0,0.7,1.2,54.5,0.1,0.5,23.1,0.1,0.3,27.8,0.1,0.2,50.0,0.0,0.1,20.0,0.1,0.3,40.0,0.3,1.0,34.5
Emmanuel Mudiay,/stats/player/1626144/,UTA,24.0,1.0,1.8,56.1,0.8,1.6,46.1,0.5,1.0,47.2,0.1,0.3,25.0,0.1,0.2,37.5,0.1,0.5,29.2,0.4,1.1,37.1
Enes Kanter,/stats/player/202683/,BOS,28.0,2.8,4.5,62.2,0.5,1.1,45.9,0.1,0.3,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,16.7
Eric Bledsoe,/stats/player/202339/,MIL,30.0,3.0,4.5,66.9,0.8,2.2,34.6,0.5,1.4,38.6,0.0,0.2,21.4,0.1,0.3,29.4,0.1,0.5,25.8,1.1,3.0,35.9
Eric Gordon,/stats/player/201569/,HOU,31.0,1.8,3.3,53.8,0.3,0.9,33.3,0.0,0.3,10.0,0.1,0.4,35.7,0.0,0.3,0.0,0.1,0.7,20.0,2.5,7.7,33.0
Eric Mika,/stats/player/1628450/,SAC,25.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Paschall,/stats/player/1629672/,GSW,23.0,2.8,4.1,68.0,1.0,2.3,42.6,0.9,2.1,43.0,0.1,0.3,29.4,0.1,0.3,29.4,0.2,0.6,29.4,0.5,1.6,29.0
Ersan Ilyasova,/stats/player/101141/,MIL,33.0,1.0,1.8,57.4,0.3,0.6,45.9,0.2,0.4,54.2,0.1,0.2,46.2,0.1,0.4,20.8,0.2,0.6,29.7,0.6,1.6,39.0
Evan Fournier,/stats/player/203095/,ORL,27.0,2.0,3.0,67.0,0.9,2.3,40.9,1.0,2.2,45.3,0.5,0.8,56.6,0.1,0.2,35.7,0.5,1.0,52.2,2.1,5.6,37.8
Evan Turner,/stats/player/202323/,MIN,31.0,0.6,1.1,52.4,0.3,1.1,28.6,0.4,1.1,40.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0
Frank Jackson,/stats/player/1628402/,NOP,22.0,0.8,1.5,53.9,0.4,0.9,38.5,0.3,0.8,41.3,0.2,0.5,38.5,0.2,0.6,35.7,0.4,1.0,37.0,0.5,1.5,30.7
Frank Kaminsky,/stats/player/1626163/,PHX,27.0,1.6,2.7,60.0,0.7,1.5,47.4,0.2,0.6,31.8,0.0,0.1,33.3,0.1,0.1,50.0,0.1,0.2,42.9,1.0,3.0,32.8
Frank Mason,/stats/player/1628412/,MIL,26.0,1.5,2.3,66.7,0.3,0.9,28.6,0.3,0.6,60.0,0.0,0.3,0.0,0.2,0.6,33.3,0.1,0.7,20.0,0.6,2.0,31.3
Frank Ntilikina,/stats/player/1628373/,NYK,21.0,0.7,1.2,55.1,0.3,0.7,35.0,0.6,1.6,40.2,0.1,0.2,58.3,0.1,0.3,41.2,0.3,0.5,48.3,0.5,1.9,28.0
Fred VanVleet,/stats/player/1627832/,TOR,26.0,2.6,5.0,51.5,0.3,1.3,22.1,0.4,1.1,31.1,0.3,0.6,42.4,0.2,0.6,43.3,0.5,1.2,42.9,2.2,5.7,38.4
Furkan Korkmaz,/stats/player/1627788/,PHI,22.0,0.7,1.1,61.5,0.4,1.0,40.6,0.3,0.8,37.7,0.3,0.6,47.6,0.3,0.6,52.3,0.6,1.2,50.0,1.4,3.7,37.3
Gabe Vincent,/stats/player/1629216/,MIA,24.0,0.1,0.7,20.0,0.1,0.4,33.3,0.0,0.3,0.0,0.3,0.3,100.0,0.0,0.4,0.0,0.2,0.6,33.3,0.6,3.0,20.8
Garrett Temple,/stats/player/202066/,BKN,34.0,1.0,1.8,55.3,0.2,0.6,40.5,0.3,0.8,34.0,0.5,1.1,40.3,0.3,0.9,32.7,0.7,2.0,37.0,1.3,4.3,31.1
Garrison Mathews,/stats/player/1629726/,WAS,23.0,0.1,0.1,100.0,0.1,0.2,33.3,0.2,0.4,50.0,0.2,0.3,75.0,0.2,0.5,28.6,0.3,0.6,45.5,0.8,1.9,40.0
Gary Clark,/stats/player/1629109/,ORL,25.0,0.3,0.4,80.0,0.0,0.1,50.0,0.0,0.1,33.3,0.2,0.5,41.2,0.2,0.5,40.0,0.3,0.8,40.6,0.6,1.9,32.9
Gary Harris,/stats/player/203914/,DEN,25.0,1.8,3.1,58.5,0.4,1.4,25.3,0.4,1.0,43.9,0.4,0.8,50.0,0.2,0.4,45.5,0.6,1.2,48.5,0.7,2.5,27.1
Gary Payton II,/stats/player/1627780/,WAS,27.0,1.2,1.9,64.7,0.0,0.6,6.7,0.0,0.2,20.0,0.2,0.7,33.3,0.1,0.4,16.7,0.3,1.0,28.6,0.2,0.8,29.2
Gary Trent Jr.,/stats/player/1629018/,POR,21.0,0.6,0.9,63.6,0.2,0.6,36.8,0.6,1.3,43.8,0.3,0.7,50.0,0.3,0.8,33.3,0.6,1.3,41.3,1.4,3.2,42.2
George Hill,/stats/player/201588/,MIL,34.0,1.5,2.2,68.5,0.2,0.7,34.1,0.2,0.5,37.5,0.2,0.4,52.0,0.2,0.3,47.4,0.4,0.7,50.0,1.0,2.2,45.0
Georges Niang,/stats/player/1627777/,UTA,27.0,0.4,0.6,70.7,0.3,0.7,39.5,0.1,0.2,38.5,0.3,0.9,40.4,0.3,0.8,43.2,0.6,1.5,41.7,0.8,2.0,38.8
Giannis Antetokounmpo,/stats/player/203507/,MIL,25.0,7.7,10.3,74.2,1.1,2.8,38.2,0.7,1.8,38.8,0.1,0.1,62.5,0.0,0.0,0.0,0.1,0.2,50.0,1.3,4.5,29.7
Glenn Robinson III,/stats/player/203922/,PHI,26.0,1.6,2.4,67.3,0.8,1.7,43.5,1.0,2.2,46.0,0.2,0.6,35.1,0.3,0.7,47.5,0.5,1.2,41.6,0.7,1.9,37.8
Goga Bitadze,/stats/player/1629048/,IND,20.0,0.6,0.8,76.2,0.3,0.6,46.7,0.3,0.7,44.4,0.1,0.1,100.0,0.0,0.1,0.0,0.0,0.1,40.0,0.1,0.7,16.7
Goran Dragic,/stats/player/201609/,MIA,34.0,1.8,2.7,66.5,0.8,2.1,36.8,0.7,1.7,42.0,0.3,0.6,57.6,0.1,0.6,25.0,0.5,1.1,41.5,1.6,4.6,35.7
Gordon Hayward,/stats/player/202330/,BOS,30.0,2.5,3.6,69.3,1.2,2.8,43.4,1.4,2.8,49.3,0.2,0.5,44.0,0.2,0.5,37.5,0.4,0.9,40.8,1.3,3.3,37.8
Gorgui Dieng,/stats/player/203476/,MEM,30.0,1.2,1.8,65.2,0.3,0.7,40.5,0.3,0.9,37.9,0.2,0.4,42.9,0.2,0.4,45.0,0.3,0.7,43.9,0.6,1.8,32.4
Grant Williams,/stats/player/1629684/,BOS,21.0,0.7,1.0,66.2,0.2,0.4,46.7,0.1,0.2,23.5,0.2,0.5,32.1,0.1,0.3,25.0,0.2,0.7,29.5,0.2,0.7,22.0
Grayson Allen,/stats/player/1628960/,MEM,24.0,0.8,1.1,67.4,0.6,1.3,45.1,0.2,0.4,50.0,0.5,0.8,60.7,0.1,0.3,30.0,0.5,1.0,52.6,1.0,2.7,35.9
Hamidou Diallo,/stats/player/1628977/,OKC,21.0,2.0,3.5,57.2,0.3,1.2,27.8,0.2,0.6,38.5,0.2,0.5,35.0,0.1,0.5,29.4,0.3,0.8,32.4,0.1,0.4,20.0
Harrison Barnes,/stats/player/203084/,SAC,28.0,2.5,4.0,62.5,0.9,2.4,37.2,0.2,0.9,27.4,0.3,0.6,43.5,0.2,0.7,32.0,0.5,1.3,37.5,0.9,2.4,38.0
Harry Giles III,/stats/player/1628385/,SAC,22.0,1.9,2.5,75.0,0.5,1.5,30.4,0.7,1.4,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hassan Whiteside,/stats/player/202355/,POR,31.0,4.6,6.4,72.1,1.3,2.8,48.4,0.5,1.2,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,57.1
Henry Ellenson,/stats/player/1627740/,BKN,23.0,0.2,0.4,50.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.4,0.0
Ian Mahinmi,/stats/player/101133/,WAS,33.0,2.0,3.2,61.5,0.6,1.4,40.0,0.1,0.2,28.6,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.1,25.0,0.1,0.6,19.0
Ignas Brazdeikis,/stats/player/1629649/,NYK,21.0,0.6,0.8,83.3,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,12.5
Iman Shumpert,/stats/player/202697/,BKN,30.0,0.5,0.8,63.6,0.2,0.2,66.7,0.3,1.3,23.5,0.0,0.4,0.0,0.3,0.3,75.0,0.2,0.7,33.3,0.4,1.8,20.8
Isaac Bonga,/stats/player/1629067/,WAS,20.0,1.2,1.9,60.8,0.2,0.4,50.0,0.0,0.2,30.0,0.1,0.3,50.0,0.1,0.3,38.5,0.2,0.5,44.4,0.2,0.6,31.0
Isaiah Hartenstein,/stats/player/1628392/,HOU,22.0,1.8,2.3,78.0,0.2,0.5,40.0,0.1,0.1,50.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0
Isaiah Roby,/stats/player/1629676/,OKC,22.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Thomas,/stats/player/202738/,WAS,31.0,0.5,1.1,46.5,0.8,2.3,34.4,1.1,2.5,43.6,0.1,0.2,37.5,0.1,0.4,31.3,0.2,0.6,33.3,1.8,4.2,42.4
Ish Smith,/stats/player/202397/,WAS,31.0,1.7,3.0,56.7,0.8,1.8,42.9,1.2,2.9,40.5,0.1,0.3,30.0,0.2,0.5,38.7,0.3,0.8,35.3,0.6,1.7,37.3
Ivica Zubac,/stats/player/1627826/,LAC,23.0,2.6,4.0,66.0,0.4,0.9,44.1,0.2,0.4,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.J. Barea,/stats/player/200826/,DAL,36.0,1.1,2.0,56.9,0.3,1.2,29.4,0.3,1.0,33.3,0.1,0.3,42.9,0.0,0.0,100.0,0.1,0.3,50.0,1.0,2.6,36.8
J.P. Macura,/stats/player/1629122/,CLE,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JJ Redick,/stats/player/200755/,NOP,36.0,0.5,0.9,58.8,0.2,0.7,30.8,1.1,2.4,44.8,0.1,0.4,34.8,0.4,0.7,64.1,0.6,1.0,53.2,2.5,5.6,43.8
JR Smith,/stats/player/2747/,LAL,34.0,0.2,0.2,100.0,0.7,1.2,57.1,0.2,0.5,33.3,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.2,1.3,12.5
Ja Morant,/stats/player/1629630/,MEM,20.0,3.7,6.4,58.0,1.7,3.8,43.2,0.4,1.1,38.7,0.1,0.1,40.0,0.1,0.1,55.6,0.1,0.3,47.4,0.8,2.3,32.7
JaKarr Sampson,/stats/player/203960/,IND,27.0,1.6,2.1,75.7,0.2,0.5,47.1,0.2,0.5,33.3,0.0,0.2,0.0,0.0,0.2,25.0,0.0,0.3,10.0,0.0,0.1,33.3
JaMychal Green,/stats/player/203210/,LAC,30.0,0.7,1.3,55.7,0.2,0.4,41.7,0.1,0.2,41.7,0.2,0.5,46.7,0.2,0.5,34.5,0.4,1.0,40.7,1.1,2.8,38.2
JaVale McGee,/stats/player/201580/,LAL,32.0,2.4,3.5,70.2,0.3,0.8,40.4,0.1,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,60.0
Jabari Parker,/stats/player/203953/,SAC,25.0,3.8,5.3,72.6,0.8,1.8,43.5,0.3,1.1,27.5,0.2,0.7,30.4,0.2,0.5,35.3,0.4,1.1,32.5,0.5,2.0,24.7
Jacob Evans,/stats/player/1628980/,MIN,23.0,0.2,0.7,36.8,0.3,1.0,33.3,0.6,1.8,32.7,0.0,0.2,20.0,0.1,0.2,40.0,0.1,0.4,30.0,0.3,1.0,34.5
Jae Crowder,/stats/player/203109/,MIA,29.0,1.1,1.7,64.6,0.1,0.3,22.7,0.2,0.5,38.2,0.3,0.6,48.8,0.2,0.8,28.8,0.5,1.4,37.6,1.5,4.6,33.3
Jahlil Okafor,/stats/player/1626143/,NOP,24.0,2.6,3.6,73.8,0.7,1.6,40.8,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0
Jake Layman,/stats/player/1627774/,MIN,26.0,1.8,3.0,60.3,0.3,1.0,29.2,0.4,0.7,60.0,0.1,0.3,28.6,0.2,0.4,37.5,0.2,0.7,33.3,0.8,2.5,33.3
Jakob Poeltl,/stats/player/1627751/,SAS,24.0,1.9,2.8,67.7,0.5,1.1,49.3,0.1,0.1,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Brunson,/stats/player/1628973/,DAL,23.0,1.0,1.6,61.5,0.8,1.8,45.5,0.7,1.4,47.4,0.1,0.3,30.8,0.1,0.3,37.5,0.2,0.5,34.5,0.6,1.6,36.3
Jalen Lecque,/stats/player/1629665/,PHX,20.0,0.6,0.8,75.0,0.0,0.0,0.0,0.2,0.4,50.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.4,0.0
Jalen McDaniels,/stats/player/1629667/,CHA,22.0,1.0,1.8,57.1,0.5,1.0,46.7,0.1,0.2,33.3,0.1,0.4,33.3,0.3,0.6,50.0,0.4,0.9,42.9,0.2,0.6,33.3
Jamal Crawford,/stats/player/2037/,BKN,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
Jamal Murray,/stats/player/1627750/,DEN,23.0,2.1,3.3,63.3,1.1,2.5,45.9,1.8,3.9,46.3,0.1,0.3,47.1,0.1,0.3,35.3,0.2,0.6,41.2,1.6,4.8,33.9
James Ennis III,/stats/player/203516/,ORL,29.0,1.3,2.1,60.5,0.1,0.4,38.5,0.1,0.2,35.3,0.2,0.5,36.7,0.2,0.5,40.0,0.3,0.9,38.3,0.5,1.6,29.9
James Harden,/stats/player/201935/,HOU,30.0,4.0,6.3,64.3,1.3,3.3,39.5,0.1,0.3,50.0,0.1,0.3,40.0,0.1,0.3,31.6,0.2,0.6,35.9,4.2,11.8,35.5
James Johnson,/stats/player/201949/,MIN,33.0,1.9,2.8,68.1,0.2,0.8,20.0,0.1,0.3,37.5,0.1,0.3,50.0,0.0,0.3,11.1,0.2,0.5,29.4,0.9,2.3,38.9
Jared Dudley,/stats/player/201162/,LAL,34.0,0.1,0.3,33.3,0.0,0.0,50.0,0.0,0.1,25.0,0.1,0.2,60.0,0.2,0.4,50.0,0.3,0.5,53.8,0.3,0.7,37.9
Jared Harper,/stats/player/1629607/,NYK,22.0,0.0,0.0,0.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
Jaren Jackson Jr.,/stats/player/1628991/,MEM,20.0,2.5,3.8,66.4,1.1,2.7,39.2,0.1,0.3,31.6,0.2,0.6,33.3,0.4,0.9,44.0,0.6,1.5,39.8,2.0,5.0,39.6
Jarred Vanderbilt,/stats/player/1629020/,MIN,21.0,0.5,0.6,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Jarrell Brantley,/stats/player/1629714/,UTA,24.0,0.8,1.1,70.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.6,33.3,0.3,0.8,33.3,0.3,1.0,33.3,0.1,0.8,14.3
Jarrett Allen,/stats/player/1628386/,BKN,22.0,4.0,5.5,71.9,0.3,1.0,33.3,0.0,0.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Jarrett Culver,/stats/player/1629633/,MIN,21.0,2.2,4.0,54.3,0.3,1.1,24.3,0.1,0.4,37.5,0.1,0.3,22.2,0.1,0.4,24.0,0.2,0.7,23.3,0.9,2.8,31.6
Jarrod Uthoff,/stats/player/1627784/,WAS,27.0,0.1,0.3,50.0,0.2,0.4,50.0,0.4,1.0,40.0,0.0,0.3,0.0,0.3,0.3,100.0,0.3,0.5,50.0,0.3,1.0,28.6
Javonte Green,/stats/player/1629750/,BOS,26.0,0.9,1.4,63.1,0.2,0.6,44.0,0.0,0.1,66.7,0.1,0.2,33.3,0.1,0.2,33.3,0.1,0.3,33.3,0.1,0.4,25.0
Jaxson Hayes,/stats/player/1629637/,NOP,20.0,2.6,3.6,72.7,0.1,0.3,18.2,0.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Jaylen Brown,/stats/player/1627759/,BOS,23.0,3.2,5.0,64.1,1.3,2.9,44.8,0.7,1.8,42.0,0.4,0.9,47.1,0.4,0.8,50.0,0.8,1.7,48.4,1.5,4.2,34.4
Jaylen Hoard,/stats/player/1629658/,POR,21.0,1.3,1.7,75.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Jaylen Nowell,/stats/player/1629669/,MIN,20.0,0.6,1.1,52.9,0.3,0.5,57.1,0.2,0.3,75.0,0.1,0.7,12.5,0.0,0.0,0.0,0.1,0.7,12.5,0.1,1.2,11.8
Jayson Tatum,/stats/player/1628369/,BOS,22.0,3.2,5.4,59.3,1.1,3.0,37.6,1.2,3.1,38.3,0.4,0.7,50.0,0.1,0.6,24.3,0.5,1.3,38.8,2.4,5.8,40.9
Jeff Green,/stats/player/201145/,HOU,33.0,1.6,2.3,68.8,0.4,0.8,42.5,0.1,0.3,38.5,0.3,0.8,38.5,0.3,0.8,36.1,0.6,1.6,37.3,0.7,2.1,34.0
Jeff Teague,/stats/player/201952/,ATL,32.0,1.6,2.8,57.0,1.0,2.8,36.7,0.3,0.7,36.6,0.0,0.1,25.0,0.1,0.1,57.1,0.1,0.2,45.5,0.6,1.8,35.8
Jerami Grant,/stats/player/203924/,DEN,26.0,2.1,3.1,68.0,0.4,1.2,29.1,0.4,1.1,39.5,0.1,0.5,20.6,0.3,0.7,44.7,0.4,1.1,34.6,1.0,2.4,41.1
Jeremiah Martin,/stats/player/1629725/,BKN,24.0,1.4,2.3,61.9,0.5,1.0,50.0,0.3,0.8,33.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.6,1.8,31.3
Jeremy Lamb,/stats/player/203087/,IND,28.0,1.4,2.3,59.3,0.7,1.7,44.7,1.4,3.0,47.4,0.1,0.3,30.8,0.1,0.3,42.9,0.2,0.6,37.0,0.9,2.8,33.1
Jeremy Pargo,/stats/player/202951/,GSW,34.0,1.7,2.0,83.3,0.7,2.0,33.3,0.3,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,42.9
Jerian Grant,/stats/player/1626170/,WAS,27.0,0.7,1.5,44.4,0.5,1.2,42.9,0.2,0.5,33.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.3,1.2,28.6
Jerome Robinson,/stats/player/1629010/,WAS,23.0,0.4,0.7,54.3,0.2,0.6,27.8,0.5,1.2,41.3,0.2,0.5,28.6,0.1,0.4,23.5,0.2,0.8,26.7,0.6,1.8,34.3
