Name,URL,Team,Age,RestrictArea_FGM,RestrictArea_FGA,RestrictArea_FGpercent,Paint_FGM,Paint_FGA,Paint_FGpercent,MidRange_FGM,MidRange_FGA,MidRange_FGpercent,LeftCorner3_FGM,LeftCorner3_FGA,LeftCorner3_FGpercent,RightCorner3_FGM,RightCorner3_FGA,RightCorner3_FGpercent,Totals_FGM,Totals_FGA,Totals_FGpercent,AboveBreak3_FGM,AboveBreak3_FGA,AboveBreak3_FGpercent
Dexter Pittman,/stats/player/202354/,ATL,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diante Garrett,/stats/player/203197/,UTA,25.0,0.4,0.7,52.1,0.4,0.9,39.7,0.2,0.8,25.9,0.0,0.2,18.2,0.2,0.3,71.4,0.2,0.4,48.0,0.3,0.9,36.9
Dion Waiters,/stats/player/203079/,CLE,22.0,2.2,4.4,51.0,0.3,0.8,32.2,2.3,5.4,43.1,0.3,0.5,50.0,0.0,0.3,10.0,0.3,0.8,35.2,1.0,2.8,37.4
Dionte Christmas,/stats/player/202091/,PHX,27.0,0.3,0.5,53.3,0.0,0.0,0.0,0.2,0.5,33.3,0.0,0.3,0.0,0.2,0.2,100.0,0.2,0.3,50.0,0.2,0.9,24.0
Dirk Nowitzki,/stats/player/1717/,DAL,36.0,0.9,1.1,74.7,1.0,1.8,53.5,4.5,8.9,50.4,0.0,0.1,0.0,0.0,0.1,25.0,0.0,0.1,11.1,1.6,4.0,40.6
Donald Sloan,/stats/player/202388/,IND,26.0,0.4,0.8,47.2,0.2,0.4,43.8,0.2,0.5,43.5,0.1,0.4,28.6,0.1,0.2,40.0,0.1,0.4,33.3,0.1,0.7,20.0
Donatas Motiejunas,/stats/player/202700/,HOU,23.0,1.0,1.9,53.9,0.7,1.3,54.4,0.1,0.3,27.8,0.1,0.4,38.9,0.1,0.2,30.0,0.2,0.5,35.7,0.2,0.9,21.6
Dorell Wright,/stats/player/2748/,POR,28.0,0.3,0.5,61.1,0.1,0.3,29.4,0.2,0.6,36.6,0.5,1.2,39.7,0.1,0.5,29.2,0.6,1.5,37.1,0.5,1.6,31.1
Doron Lamb,/stats/player/203117/,ORL,22.0,0.1,0.3,30.8,0.2,0.5,41.7,0.3,0.6,39.4,0.3,0.5,56.3,0.1,0.3,30.0,0.3,0.6,46.2,0.5,1.2,38.1
Draymond Green,/stats/player/203110/,GSW,24.0,1.1,1.9,55.8,0.2,0.7,26.2,0.4,0.9,37.7,0.1,0.2,36.8,0.1,0.3,41.2,0.2,0.4,38.9,0.5,1.5,32.5
Drew Gooden,/stats/player/2400/,WAS,32.0,1.4,2.0,72.1,0.1,0.7,18.8,1.6,3.0,52.2,0.0,0.1,50.0,0.1,0.1,50.0,0.1,0.2,50.0,0.2,0.6,38.5
Dwight Buycks,/stats/player/202779/,TOR,25.0,0.5,0.8,63.6,0.0,0.4,0.0,0.2,1.1,20.0,0.2,0.2,100.0,0.0,0.1,0.0,0.2,0.3,66.7,0.2,1.1,21.4
Dwight Howard,/stats/player/2730/,HOU,28.0,5.2,7.7,68.4,1.3,3.0,43.9,0.1,0.5,14.3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.1,50.0,0.0,0.0,0.0
Dwyane Wade,/stats/player/2548/,MIA,32.0,3.7,5.4,68.7,1.5,2.7,54.8,2.3,5.4,42.9,0.0,0.1,20.0,0.1,0.1,100.0,0.1,0.2,55.6,0.1,0.4,17.4
E'Twaun Moore,/stats/player/202734/,ORL,25.0,0.8,1.3,57.5,0.5,1.2,40.7,0.5,1.2,40.8,0.1,0.4,26.9,0.1,0.2,46.2,0.2,0.5,33.3,0.6,1.5,36.1
Earl Clark,/stats/player/201947/,NYK,26.0,0.5,0.9,54.2,0.1,0.3,38.9,0.4,1.4,31.5,0.1,0.4,22.2,0.1,0.4,27.8,0.2,0.7,25.0,0.6,1.6,37.6
Earl Watson,/stats/player/2248/,POR,35.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,33.3,0.1,0.2,50.0,0.0,0.2,0.0,0.1,0.3,25.0,0.0,0.1,33.3
Ed Davis,/stats/player/202334/,MEM,25.0,1.7,2.6,64.8,0.5,1.2,40.8,0.3,0.8,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ekpe Udoh,/stats/player/202327/,MIL,27.0,0.6,1.4,46.6,0.4,1.1,33.3,0.3,0.9,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elias Harris,/stats/player/203548/,LAL,24.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elliot Williams,/stats/player/202343/,PHI,25.0,1.3,2.2,57.8,0.1,0.4,17.2,0.2,0.5,36.1,0.1,0.4,23.8,0.0,0.1,0.0,0.1,0.4,19.2,0.5,1.5,32.3
Elton Brand,/stats/player/1882/,ATL,35.0,0.9,1.3,70.7,0.6,1.4,45.6,0.9,1.8,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enes Kanter,/stats/player/202683/,UTA,22.0,2.9,4.6,62.4,1.1,2.9,39.7,1.2,3.2,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Bledsoe,/stats/player/202339/,PHX,24.0,3.1,4.9,64.1,0.7,1.8,35.4,1.2,3.0,41.4,0.0,0.1,20.0,0.1,0.1,83.3,0.1,0.3,54.5,1.0,3.0,34.1
Eric Gordon,/stats/player/201569/,NOP,25.0,2.5,4.6,55.5,0.4,1.5,25.3,1.1,2.6,40.5,0.1,0.3,33.3,0.0,0.3,15.8,0.2,0.6,25.0,1.4,3.4,42.1
Eric Maynor,/stats/player/201953/,PHI,27.0,0.2,0.4,45.5,0.3,0.9,29.6,0.2,0.8,26.9,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.1,50.0,0.4,1.1,32.4
Erik Murphy,/stats/player/203513/,CHI,23.0,0.1,0.1,100.0,0.1,0.3,25.0,0.1,0.3,20.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.1,0.0
Ersan Ilyasova,/stats/player/101141/,MIL,27.0,1.8,3.3,53.8,0.3,0.9,32.7,1.5,3.9,39.5,0.0,0.1,16.7,0.0,0.2,22.2,0.1,0.3,20.0,0.6,2.1,29.3
Evan Fournier,/stats/player/203095/,DEN,21.0,1.2,2.1,58.6,0.3,1.1,25.9,0.3,0.9,37.7,0.3,0.6,45.7,0.2,0.5,41.2,0.4,1.0,43.5,0.8,2.2,35.3
Evan Turner,/stats/player/202323/,IND,25.0,2.0,3.6,56.4,0.9,2.5,37.7,1.8,4.7,38.7,0.2,0.5,43.2,0.2,0.5,32.4,0.3,0.9,37.8,0.3,1.0,27.2
Francisco Garcia,/stats/player/101128/,HOU,32.0,0.7,1.0,63.2,0.1,0.3,37.5,0.1,0.5,25.0,0.1,0.6,25.0,0.4,0.8,54.1,0.5,1.2,41.5,0.7,2.3,32.3
Gal Mekel,/stats/player/203539/,DAL,26.0,0.4,0.9,50.0,0.2,0.8,27.3,0.2,0.6,33.3,0.1,0.2,25.0,0.0,0.1,33.3,0.1,0.3,28.6,0.1,0.4,23.1
Garrett Temple,/stats/player/202066/,WAS,28.0,0.3,0.5,54.1,0.1,0.2,41.7,0.3,1.0,31.7,0.1,0.1,40.0,0.0,0.3,0.0,0.0,0.3,16.7,0.1,0.3,23.5
Gary Neal,/stats/player/202390/,CHA,29.0,0.5,0.9,55.6,0.5,1.2,44.4,1.4,3.5,39.6,0.1,0.2,55.6,0.1,0.4,29.4,0.2,0.5,38.5,1.1,3.0,37.4
George Hill,/stats/player/201588/,IND,28.0,1.2,1.8,67.4,0.5,1.0,50.0,0.6,1.9,33.3,0.1,0.4,33.3,0.1,0.3,33.3,0.2,0.7,33.3,1.0,2.7,37.7
Gerald Green,/stats/player/101123/,PHX,28.0,1.2,1.9,66.0,0.5,0.9,52.9,1.3,3.3,38.8,0.5,0.9,53.4,0.3,0.9,39.7,0.8,1.7,46.8,1.7,4.5,37.4
Gerald Henderson,/stats/player/201945/,CHA,26.0,1.6,2.6,59.3,0.5,1.4,38.5,2.6,6.5,39.8,0.1,0.2,46.2,0.1,0.3,40.0,0.2,0.4,42.4,0.3,1.0,32.9
Gerald Wallace,/stats/player/2222/,BOS,31.0,1.5,2.3,62.5,0.1,0.3,37.5,0.1,0.2,42.9,0.1,0.1,57.1,0.1,0.2,58.3,0.2,0.3,57.9,0.1,0.8,18.2
Giannis Antetokounmpo,/stats/player/203507/,MIL,19.0,1.5,2.7,55.0,0.1,0.4,17.6,0.1,0.7,18.2,0.0,0.1,0.0,0.0,0.1,12.5,0.0,0.2,5.9,0.5,1.3,40.0
Gigi Datome,/stats/player/203540/,DET,26.0,0.3,0.5,71.4,0.0,0.1,50.0,0.5,1.4,38.1,0.1,0.4,20.0,0.0,0.2,0.0,0.0,0.4,12.5,0.2,1.1,19.4
Glen Davis,/stats/player/201175/,LAC,28.0,1.6,2.7,58.7,0.6,1.7,36.9,1.7,4.2,41.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.1,33.3
Glen Rice,/stats/player/203318/,WAS,23.0,0.6,1.0,62.5,0.1,0.4,33.3,0.0,1.1,0.0,0.2,0.2,100.0,0.0,0.2,0.0,0.1,0.3,50.0,0.4,1.3,28.6
Goran Dragic,/stats/player/201609/,PHX,28.0,3.6,5.4,67.6,0.6,1.8,33.1,1.4,3.3,43.4,0.2,0.4,60.0,0.2,0.4,43.3,0.4,0.8,51.7,1.2,3.1,38.1
Gordon Hayward,/stats/player/202330/,UTA,24.0,1.8,3.1,58.3,0.5,1.7,29.8,2.1,4.9,42.5,0.1,0.5,16.7,0.2,0.5,37.1,0.2,0.9,26.8,0.9,2.7,31.6
Gorgui Dieng,/stats/player/203476/,MIN,24.0,1.3,2.3,58.6,0.3,0.9,36.0,0.3,0.7,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Greg Monroe,/stats/player/202328/,DET,24.0,4.4,7.4,58.8,1.1,2.9,38.9,0.6,2.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Oden,/stats/player/201141/,MIA,26.0,1.0,1.5,68.6,0.1,0.5,27.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Smith,/stats/player/202962/,HOU,23.0,1.6,2.3,69.6,0.2,0.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Stiemsma,/stats/player/201880/,NOP,28.0,1.0,1.5,65.5,0.1,0.3,53.3,0.1,0.4,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greivis Vasquez,/stats/player/202349/,TOR,27.0,0.6,1.1,56.0,0.8,2.2,37.4,0.7,1.4,50.5,0.0,0.2,27.3,0.1,0.4,32.1,0.2,0.5,30.8,1.2,3.1,39.4
Gustavo Ayon,/stats/player/202970/,ATL,29.0,1.5,3.0,50.6,0.3,0.5,53.8,0.2,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamady Ndiaye,/stats/player/202380/,SAC,27.0,0.2,0.7,33.3,0.1,0.1,100.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison Barnes,/stats/player/203084/,GSW,22.0,1.3,2.3,55.3,0.7,2.1,35.6,0.6,1.9,32.7,0.2,0.6,34.9,0.2,0.5,36.4,0.3,1.0,35.5,0.5,1.5,34.2
Hasheem Thabeet,/stats/player/201934/,OKC,27.0,0.3,0.5,63.6,0.1,0.1,66.7,0.2,0.4,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hedo Turkoglu,/stats/player/2045/,LAC,35.0,0.2,0.6,40.9,0.1,0.2,25.0,0.2,0.8,31.0,0.0,0.2,25.0,0.1,0.2,50.0,0.1,0.3,40.0,0.5,1.1,45.0
Henry Sims,/stats/player/203156/,PHI,24.0,1.7,3.2,52.3,0.5,1.1,47.8,0.9,2.2,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hilton Armstrong,/stats/player/200756/,GSW,29.0,0.6,0.9,70.0,0.0,0.2,0.0,0.2,0.6,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hollis Thompson,/stats/player/203138/,PHI,23.0,0.9,1.6,60.3,0.1,0.3,19.2,0.3,0.8,44.8,0.2,0.5,38.7,0.2,0.3,60.0,0.3,0.7,47.1,0.6,1.5,37.4
Ian Clark,/stats/player/203546/,UTA,23.0,0.3,0.6,42.9,0.2,0.5,50.0,0.2,0.5,33.3,0.1,0.2,50.0,0.2,0.7,28.6,0.2,0.6,33.3,0.4,1.0,36.4
Ian Mahinmi,/stats/player/101133/,IND,27.0,1.0,1.8,54.0,0.1,0.2,38.9,0.1,0.4,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iman Shumpert,/stats/player/202697/,NYK,24.0,0.7,1.4,52.9,0.1,0.4,21.9,0.6,1.6,37.7,0.2,0.7,35.4,0.3,0.8,41.5,0.5,1.4,38.6,0.5,1.7,29.4
Isaiah Canaan,/stats/player/203477/,HOU,23.0,0.5,1.0,45.5,0.0,0.2,0.0,0.1,0.3,42.9,0.2,0.6,33.3,0.2,0.5,42.9,0.4,1.0,37.5,0.6,1.9,30.8
Isaiah Thomas,/stats/player/202738/,SAC,25.0,2.2,3.5,62.4,1.3,3.1,42.2,1.6,3.6,45.9,0.1,0.3,38.9,0.0,0.2,16.7,0.1,0.4,30.0,1.6,4.6,35.3
Ish Smith,/stats/player/202397/,PHX,25.0,1.1,1.9,56.1,0.3,0.9,30.2,0.4,0.9,39.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,6.7
J.J. Barea,/stats/player/200826/,MIN,30.0,1.3,2.7,49.1,0.4,1.0,34.1,0.6,1.6,37.0,0.1,0.3,42.1,0.0,0.0,33.3,0.1,0.3,40.9,0.8,2.6,30.6
JJ Hickson,/stats/player/201581/,DEN,25.0,3.4,5.2,65.5,0.8,2.4,34.9,0.6,1.8,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
JJ Redick,/stats/player/200755/,LAC,30.0,0.9,1.3,68.1,0.2,0.8,28.6,1.9,3.9,49.3,0.5,0.9,53.3,0.3,0.7,43.5,0.7,1.5,49.1,1.3,3.8,35.6
JR Smith,/stats/player/2747/,NYK,28.0,1.0,1.7,58.4,0.3,0.9,39.7,1.5,3.9,38.0,0.3,0.6,42.6,0.1,0.2,46.7,0.4,0.8,43.5,2.2,5.5,39.7
JaVale McGee,/stats/player/201580/,DEN,26.0,2.6,4.6,56.5,0.6,1.8,33.3,0.2,1.2,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jae Crowder,/stats/player/203109/,DAL,23.0,0.7,1.1,67.5,0.1,0.2,46.7,0.3,0.6,38.8,0.2,0.4,41.4,0.2,0.5,42.9,0.4,0.9,42.2,0.3,1.1,26.4
Jamaal Franklin,/stats/player/203479/,MEM,22.0,0.3,0.6,58.3,0.0,0.1,0.0,0.2,0.7,28.6,0.1,0.1,100.0,0.1,0.1,100.0,0.2,0.2,100.0,0.2,0.5,33.3
Jamaal Tinsley,/stats/player/2224/,UTA,36.0,0.1,0.1,100.0,0.1,0.4,33.3,0.1,0.1,100.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,1.6,7.7
Jamal Crawford,/stats/player/2037/,LAC,34.0,1.1,2.0,58.5,0.7,1.8,35.7,2.0,4.4,44.7,0.4,0.9,41.0,0.2,0.5,33.3,0.5,1.4,38.1,1.8,5.0,35.6
Jameer Nelson,/stats/player/2749/,ORL,32.0,1.3,2.3,57.6,0.4,1.1,38.4,0.6,1.8,31.2,0.1,0.4,16.7,0.1,0.2,45.5,0.1,0.5,25.7,1.9,5.2,35.5
James Anderson,/stats/player/202341/,PHI,25.0,1.9,3.1,61.2,0.3,0.7,43.4,0.3,0.9,30.9,0.1,0.5,28.9,0.3,0.8,33.9,0.4,1.2,32.0,1.1,3.1,33.5
James Harden,/stats/player/201935/,HOU,24.0,3.1,5.0,61.4,0.8,1.8,42.3,1.2,3.1,40.6,0.1,0.2,46.7,0.1,0.2,27.8,0.2,0.5,36.4,2.3,6.2,36.7
James Johnson,/stats/player/201949/,MEM,27.0,1.8,3.0,58.6,0.3,0.6,50.0,0.3,0.6,40.6,0.1,0.4,33.3,0.1,0.2,37.5,0.2,0.5,34.8,0.3,1.2,22.2
James Jones,/stats/player/2592/,MIA,33.0,0.1,0.2,50.0,0.0,0.0,0.0,0.1,0.6,10.0,0.5,0.9,54.5,0.9,1.3,70.0,1.3,1.9,64.5,0.4,1.2,34.8
James Nunnally,/stats/player/203263/,PHI,23.0,0.5,0.7,66.7,0.0,0.2,0.0,0.1,0.7,11.1,0.3,0.6,42.9,0.1,0.4,25.0,0.4,1.0,36.4,0.3,1.1,28.6
James Southerland,/stats/player/203480/,NOP,24.0,0.3,0.3,100.0,0.0,0.3,0.0,0.3,1.8,14.3,0.3,0.3,100.0,0.0,0.5,0.0,0.3,0.8,33.3,0.5,0.8,66.7
Jan Vesely,/stats/player/202686/,DEN,24.0,1.4,2.3,59.5,0.3,0.7,38.9,0.1,0.3,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jannero Pargo,/stats/player/2457/,CHA,34.0,0.0,0.2,0.0,0.1,0.1,100.0,1.0,1.9,51.0,0.1,0.2,33.3,0.3,0.4,71.4,0.3,0.4,60.0,0.7,1.9,36.7
Jared Cunningham,/stats/player/203099/,SAC,23.0,0.2,0.5,40.0,0.1,0.3,33.3,0.2,0.5,33.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.5,20.0
Jared Dudley,/stats/player/201162/,LAC,28.0,0.4,0.7,60.8,0.2,0.4,46.2,1.0,2.0,49.7,0.1,0.3,39.1,0.4,1.0,44.6,0.5,1.2,43.2,0.6,1.9,31.6
Jared Sullinger,/stats/player/203096/,BOS,22.0,2.5,4.3,58.4,0.9,2.5,36.2,1.0,2.5,40.3,0.1,0.2,26.7,0.0,0.1,33.3,0.1,0.3,28.6,0.7,2.5,27.2
Jarrett Jack,/stats/player/101127/,CLE,30.0,0.5,0.9,58.6,0.7,1.6,45.0,1.5,3.9,39.4,0.2,0.4,41.9,0.1,0.4,40.7,0.3,0.7,41.4,0.5,1.5,32.0
Jarvis Varnado,/stats/player/202363/,PHI,26.0,0.9,1.3,68.8,0.1,0.3,25.0,0.5,0.8,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Collins,/stats/player/2215/,BKN,35.0,0.3,0.5,60.0,0.1,0.2,66.7,0.2,0.4,37.5,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Jason Maxiell,/stats/player/101131/,ORL,31.0,0.4,0.9,48.3,0.6,1.1,52.8,0.4,1.2,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Smith,/stats/player/201160/,NOP,28.0,0.9,1.6,52.9,0.3,0.7,45.5,3.0,6.7,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Terry,/stats/player/1891/,BKN,36.0,0.1,0.3,44.4,0.1,0.3,20.0,0.3,0.9,33.3,0.1,0.4,33.3,0.4,0.8,47.8,0.5,1.1,42.9,0.7,2.0,35.8
Jason Thompson,/stats/player/201574/,SAC,27.0,1.5,2.4,65.5,0.9,2.0,45.3,0.6,1.7,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Adrien,/stats/player/202399/,MIL,28.0,2.0,3.3,59.2,0.4,0.9,42.2,0.4,1.1,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Ayres,/stats/player/201965/,SAS,27.0,1.2,1.7,70.0,0.1,0.3,31.6,0.2,0.5,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Green,/stats/player/201145/,BOS,27.0,2.5,3.9,62.5,0.6,1.8,33.1,1.2,3.7,31.6,0.2,0.6,34.8,0.4,0.9,42.2,0.5,1.4,39.1,1.1,3.4,32.7
Jeff Teague,/stats/player/201952/,ATL,26.0,2.7,4.7,56.5,1.3,3.3,38.9,0.9,2.3,38.3,0.1,0.2,53.8,0.1,0.2,30.8,0.1,0.3,42.3,0.8,2.5,32.1
Jeff Withey,/stats/player/203481/,NOP,24.0,0.9,1.7,53.2,0.2,0.4,52.6,0.2,0.3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeffery Taylor,/stats/player/203106/,CHA,25.0,2.0,3.4,59.3,0.1,0.7,17.6,0.4,1.9,20.8,0.3,1.1,30.8,0.2,0.5,50.0,0.5,1.4,36.1,0.2,1.2,17.2
Jeremy Evans,/stats/player/202379/,UTA,26.0,1.7,2.5,68.1,0.3,0.7,48.8,0.6,1.9,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Lamb,/stats/player/203087/,OKC,22.0,1.1,1.6,63.8,0.4,1.1,38.3,0.8,2.0,40.9,0.2,0.7,31.8,0.1,0.4,37.5,0.3,0.9,33.8,0.8,2.3,36.9
Jeremy Lin,/stats/player/202391/,HOU,25.0,2.0,3.2,62.4,0.4,1.4,29.7,0.6,1.5,39.6,0.1,0.2,43.8,0.2,0.4,40.7,0.3,0.6,41.9,0.9,2.6,34.4
Jeremy Tyler,/stats/player/202719/,NYK,23.0,1.0,1.6,60.3,0.2,0.5,35.3,0.4,1.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jermaine O'Neal,/stats/player/979/,GSW,35.0,1.7,2.6,64.7,0.8,2.1,39.6,0.3,0.9,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerryd Bayless,/stats/player/201573/,BOS,25.0,0.7,1.3,52.1,0.3,0.9,36.4,1.4,3.4,40.3,0.2,0.5,38.2,0.2,0.4,44.4,0.3,0.8,41.0,0.7,2.1,33.8
Jimmer Fredette,/stats/player/202690/,CHI,25.0,0.4,0.6,72.4,0.3,0.8,30.8,0.7,1.6,45.3,0.1,0.1,75.0,0.2,0.2,100.0,0.2,0.3,88.9,0.7,1.5,43.2
Jimmy Butler,/stats/player/202710/,CHI,24.0,2.0,3.4,57.0,0.1,0.6,24.3,1.0,2.8,36.0,0.2,0.5,44.1,0.2,0.6,42.1,0.5,1.1,43.1,0.6,2.4,22.6
Joakim Noah,/stats/player/201149/,CHI,29.0,3.2,5.8,55.5,0.7,1.9,35.7,0.9,2.3,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jodie Meeks,/stats/player/201975/,LAL,26.0,2.5,3.9,63.5,0.3,1.0,34.2,0.5,1.5,31.9,0.3,0.8,44.6,0.2,0.5,35.0,0.5,1.3,40.6,1.6,4.0,40.1
Joe Johnson,/stats/player/2207/,BKN,33.0,0.8,1.2,66.3,1.7,3.4,49.4,1.3,3.1,41.2,0.5,1.1,47.1,0.5,1.1,42.2,1.0,2.2,44.7,1.1,2.9,37.4
Joel Anthony,/stats/player/201202/,BOS,31.0,0.2,0.5,38.5,0.1,0.3,44.4,0.1,0.4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Freeland,/stats/player/200777/,POR,27.0,0.8,1.4,57.3,0.1,0.5,28.0,0.5,1.2,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Henson,/stats/player/203089/,MIL,23.0,3.1,4.7,66.2,1.4,3.1,45.0,0.4,1.3,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Jenkins,/stats/player/203098/,ATL,23.0,0.7,1.3,50.0,0.0,0.2,0.0,0.3,0.5,66.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,1.2,28.6
John Lucas III,/stats/player/101249/,UTA,31.0,0.3,0.5,54.5,0.1,0.7,17.9,0.5,1.3,35.7,0.1,0.5,26.7,0.2,0.5,40.0,0.3,0.9,33.3,0.4,1.4,27.8
John Salmons,/stats/player/2422/,TOR,34.0,0.3,0.7,41.1,0.2,0.6,25.0,0.7,1.9,35.6,0.2,0.5,40.5,0.2,0.5,50.0,0.4,0.9,44.9,0.4,1.2,34.4
John Wall,/stats/player/202322/,WAS,23.0,3.0,4.7,64.4,0.4,1.5,26.7,2.4,6.4,36.6,0.1,0.3,42.9,0.1,0.3,19.0,0.2,0.5,31.0,1.2,3.2,35.8
Jon Leuer,/stats/player/202720/,MEM,25.0,0.9,1.4,62.7,0.5,1.0,53.3,0.7,1.8,37.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.5,1.0,50.0
Jonas Jerebko,/stats/player/201973/,DET,27.0,0.8,1.2,61.8,0.1,0.4,29.2,0.2,0.5,38.2,0.2,0.3,58.3,0.2,0.3,80.0,0.3,0.4,68.2,0.3,0.8,31.4
Jonas Valanciunas,/stats/player/202685/,TOR,22.0,2.6,4.2,62.8,1.2,2.3,51.4,0.6,1.8,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Crawford,/stats/player/202348/,GSW,25.0,0.9,1.5,56.0,0.9,1.9,47.1,1.2,2.8,42.2,0.1,0.3,38.1,0.1,0.3,43.8,0.2,0.5,40.5,0.9,3.0,30.6
Jordan Farmar,/stats/player/200770/,LAL,27.0,1.0,2.1,44.3,0.2,0.6,34.8,0.9,2.3,36.6,0.3,0.6,50.0,0.2,0.3,66.7,0.5,0.9,55.9,1.3,3.1,40.0
Jordan Hamilton,/stats/player/202706/,HOU,23.0,0.6,1.3,50.7,0.4,1.0,42.1,0.3,0.8,32.6,0.3,0.5,54.2,0.3,0.6,42.9,0.4,0.9,48.1,0.8,2.4,30.8
Jordan Hill,/stats/player/201941/,LAL,26.0,2.3,3.5,67.3,1.0,2.3,44.0,0.6,1.4,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Gutierrez,/stats/player/203268/,BKN,25.0,0.9,1.5,63.6,0.1,0.3,20.0,0.5,1.0,46.7,0.0,0.2,0.0,0.1,0.5,16.7,0.1,0.6,12.5,0.1,0.3,50.0
