Name,URL,Team,Age,RestrictArea_FGM,RestrictArea_FGA,RestrictArea_FGpercent,Paint_FGM,Paint_FGA,Paint_FGpercent,MidRange_FGM,MidRange_FGA,MidRange_FGpercent,LeftCorner3_FGM,LeftCorner3_FGA,LeftCorner3_FGpercent,RightCorner3_FGM,RightCorner3_FGA,RightCorner3_FGpercent,Totals_FGM,Totals_FGA,Totals_FGpercent,AboveBreak3_FGM,AboveBreak3_FGA,AboveBreak3_FGpercent
Derek Fisher,/stats/player/965/,OKC,37.0,0.3,0.8,43.1,0.1,0.5,23.3,1.0,2.5,41.4,0.2,0.4,44.0,0.1,0.4,30.0,0.3,0.7,37.8,0.3,1.0,28.1
Deron Williams,/stats/player/101114/,NJN,28.0,2.2,4.0,55.0,0.6,1.8,35.4,2.2,5.5,40.0,0.1,0.5,30.8,0.1,0.5,29.2,0.3,0.9,30.0,1.8,5.3,34.4
Derrick Brown,/stats/player/201974/,CHA,24.0,2.2,3.3,66.7,0.2,0.6,27.8,0.8,2.0,39.1,0.1,0.2,33.3,0.0,0.1,25.0,0.1,0.3,30.0,0.0,0.1,0.0
Derrick Byars,/stats/player/201182/,SAS,28.0,1.5,2.0,75.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
Derrick Favors,/stats/player/202324/,UTA,20.0,2.7,4.2,62.9,0.4,1.5,28.9,0.3,1.1,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Rose,/stats/player/201565/,CHI,23.0,3.6,6.3,56.9,1.0,2.6,38.8,1.7,4.4,39.3,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.1,33.3,1.4,4.2,32.1
Derrick Williams,/stats/player/202682/,MIN,21.0,1.9,3.2,59.4,0.2,0.9,22.0,0.4,1.3,32.6,0.1,0.2,30.0,0.1,0.2,27.3,0.1,0.3,28.6,0.5,1.8,26.7
Devin Ebanks,/stats/player/202365/,LAL,22.0,0.9,1.7,53.8,0.1,0.3,37.5,0.5,1.4,39.4,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.1,0.0
Devin Harris,/stats/player/2734/,UTA,29.0,1.4,2.3,63.4,0.4,1.0,36.4,0.8,1.9,41.3,0.1,0.1,75.0,0.0,0.1,25.0,0.1,0.1,50.0,1.2,3.2,36.0
Dexter Pittman,/stats/player/202354/,MIA,24.0,1.0,1.6,63.0,0.3,1.0,26.5,0.0,0.2,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dirk Nowitzki,/stats/player/1717/,DAL,34.0,1.3,2.0,63.2,0.6,1.6,39.0,4.5,9.6,46.4,0.0,0.1,28.6,0.0,0.1,20.0,0.0,0.2,25.0,1.2,3.2,37.5
Dominic McGuire,/stats/player/201187/,GSW,26.0,0.9,1.7,53.3,0.1,0.4,34.8,0.5,1.2,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominique Jones,/stats/player/202346/,DAL,23.0,0.8,1.4,59.5,0.1,0.4,25.0,0.1,0.6,18.8,0.1,0.1,50.0,0.0,0.1,0.0,0.1,0.2,33.3,0.0,0.2,0.0
Donald Sloan,/stats/player/202388/,CLE,24.0,1.1,2.0,55.4,0.5,1.1,44.1,0.8,2.2,35.1,0.1,0.2,40.0,0.0,0.0,0.0,0.1,0.2,40.0,0.0,0.6,0.0
Donte Greene,/stats/player/201590/,SAC,24.0,0.9,1.5,64.5,0.1,0.3,40.0,0.5,1.4,40.0,0.1,0.4,33.3,0.1,0.7,17.2,0.2,1.0,23.4,0.3,1.1,24.6
Dorell Wright,/stats/player/2748/,GSW,26.0,1.4,2.1,67.5,0.1,0.4,30.8,0.4,1.3,29.3,0.4,1.0,41.1,0.4,0.9,41.5,0.8,1.8,41.3,1.0,3.0,33.1
Drew Gooden,/stats/player/2400/,MIL,30.0,2.0,3.6,54.7,0.4,1.4,28.8,2.4,5.7,42.9,0.0,0.1,25.0,0.1,0.2,27.3,0.1,0.3,26.7,0.2,0.7,28.9
Dwight Howard,/stats/player/2730/,ORL,26.0,5.5,8.3,66.2,2.0,4.6,44.3,0.2,0.5,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwyane Wade,/stats/player/2548/,MIA,30.0,4.5,6.9,65.5,1.3,3.1,42.9,2.3,5.9,39.5,0.0,0.1,16.7,0.0,0.0,0.0,0.0,0.2,12.5,0.3,1.0,27.7
E'Twaun Moore,/stats/player/202734/,BOS,23.0,0.3,0.5,64.7,0.1,0.5,25.0,0.3,1.0,31.4,0.2,0.4,37.5,0.1,0.2,66.7,0.2,0.4,45.5,0.4,1.0,35.3
Earl Barron,/stats/player/2853/,GSW,30.0,0.5,0.5,100.0,0.5,1.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earl Boykins,/stats/player/1863/,HOU,36.0,0.1,0.1,100.0,0.4,0.8,50.0,0.8,2.5,30.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.3,1.0,25.0
Earl Clark,/stats/player/201947/,ORL,24.0,0.6,1.1,51.0,0.1,0.3,23.1,0.5,1.7,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earl Watson,/stats/player/2248/,UTA,33.0,0.5,0.9,56.8,0.2,0.7,32.4,0.2,0.6,26.7,0.0,0.1,20.0,0.0,0.1,0.0,0.0,0.2,11.1,0.2,0.8,22.5
Ed Davis,/stats/player/202334/,TOR,23.0,1.7,2.3,72.9,0.5,1.4,35.6,0.4,1.3,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddy Curry,/stats/player/2201/,MIA,29.0,0.8,1.5,52.4,0.1,0.3,25.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eduardo Najera,/stats/player/2059/,CHA,35.0,0.5,1.1,45.8,0.1,0.2,40.0,0.1,0.3,50.0,0.0,0.1,0.0,0.1,0.1,100.0,0.1,0.1,50.0,0.4,1.4,25.9
Edwin Ubiles,/stats/player/202775/,WAS,25.0,0.5,0.8,66.7,0.0,1.0,0.0,0.5,1.5,33.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.3,25.0
Ekpe Udoh,/stats/player/202327/,MIL,25.0,0.9,1.7,53.8,0.5,1.4,37.2,0.6,1.7,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elliot Williams,/stats/player/202343/,POR,23.0,0.9,1.4,63.6,0.0,0.1,50.0,0.3,0.6,58.3,0.0,0.3,0.0,0.2,0.5,40.0,0.1,0.6,22.2,0.3,0.7,35.3
Elton Brand,/stats/player/1882/,PHI,33.0,1.2,1.8,64.2,1.3,2.8,45.6,2.3,5.0,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emeka Okafor,/stats/player/2731/,NOH,29.0,1.4,2.1,67.2,2.0,3.7,55.6,0.7,2.1,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enes Kanter,/stats/player/202683/,UTA,20.0,1.4,2.3,59.9,0.3,0.7,35.4,0.1,0.5,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Bledsoe,/stats/player/202339/,LAC,22.0,0.8,1.5,55.9,0.1,0.2,22.2,0.2,0.7,28.6,0.0,0.2,20.0,0.1,0.4,25.0,0.1,0.5,23.5,0.1,0.3,15.4
Eric Dawson,/stats/player/201286/,SAS,27.0,1.0,1.7,60.0,0.0,0.0,0.0,1.0,1.8,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Gordon,/stats/player/201569/,NOH,23.0,3.7,5.8,63.5,0.8,1.8,43.8,1.4,3.6,40.6,0.2,0.2,100.0,0.0,0.0,0.0,0.2,0.2,100.0,0.9,4.2,21.1
Eric Maynor,/stats/player/201953/,OKC,25.0,0.1,0.2,50.0,0.3,1.1,30.0,0.4,1.1,40.0,0.1,0.1,100.0,0.0,0.0,0.0,0.1,0.1,100.0,0.6,1.7,33.3
Erick Dampier,/stats/player/956/,ATL,36.0,0.1,0.5,14.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ersan Ilyasova,/stats/player/101141/,MIL,25.0,2.6,4.3,60.1,0.3,0.9,28.6,1.2,2.9,42.1,0.1,0.1,42.9,0.1,0.2,50.0,0.1,0.3,46.7,0.7,1.6,45.8
Evan Turner,/stats/player/202323/,PHI,23.0,1.4,2.3,60.8,0.6,1.6,40.2,1.9,4.5,41.6,0.0,0.2,12.5,0.1,0.3,29.4,0.1,0.4,24.0,0.1,0.4,21.7
Francisco Elson,/stats/player/1922/,PHI,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francisco Garcia,/stats/player/101128/,SAC,30.0,0.5,0.6,79.3,0.1,0.3,38.5,0.4,1.1,35.7,0.3,0.9,36.1,0.2,0.9,28.1,0.5,1.6,32.4,0.3,1.3,25.4
Gary Forbes,/stats/player/201814/,TOR,27.0,0.8,1.4,52.9,0.2,0.7,29.0,0.8,1.9,42.7,0.2,0.5,45.0,0.1,0.3,45.5,0.3,0.7,45.2,0.3,1.1,29.4
Gary Neal,/stats/player/202390/,SAS,27.0,0.5,1.0,49.1,0.8,1.8,43.9,1.0,2.4,43.6,0.1,0.2,50.0,0.2,0.5,33.3,0.2,0.6,39.4,1.3,2.9,42.4
George Hill,/stats/player/201588/,IND,26.0,1.1,1.8,60.4,0.4,0.9,41.9,0.8,2.0,41.4,0.2,0.4,44.4,0.2,0.5,36.4,0.3,0.8,40.0,0.8,2.1,36.2
Gerald Green,/stats/player/101123/,NJN,26.0,1.3,1.8,71.4,0.8,1.4,59.1,1.5,3.5,40.9,0.1,0.3,25.0,0.3,0.6,50.0,0.3,0.8,41.7,1.1,2.7,39.8
Gerald Henderson,/stats/player/201945/,CHA,24.0,2.4,3.7,66.2,0.5,1.6,30.2,2.9,7.1,41.6,0.0,0.1,25.0,0.0,0.1,28.6,0.1,0.2,27.3,0.1,0.6,25.8
Gerald Wallace,/stats/player/2222/,NJN,29.0,3.4,6.0,56.6,0.1,0.6,24.2,0.6,1.8,35.9,0.3,0.7,37.5,0.1,0.5,30.8,0.4,1.1,34.8,0.4,1.4,27.4
Gilbert Arenas,/stats/player/2240/,MEM,30.0,0.2,0.3,60.0,0.1,0.1,50.0,0.6,1.1,50.0,0.1,0.1,100.0,0.0,0.0,0.0,0.1,0.1,100.0,0.7,2.2,31.6
Glen Davis,/stats/player/201175/,ORL,26.0,1.8,3.2,57.1,0.6,1.5,39.1,1.2,3.8,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,16.7
Goran Dragic,/stats/player/201609/,HOU,26.0,2.1,3.2,65.9,0.4,1.1,33.8,0.7,1.7,39.8,0.1,0.3,33.3,0.1,0.3,26.3,0.2,0.6,29.7,0.9,2.5,34.5
Gordon Hayward,/stats/player/202330/,UTA,22.0,1.8,3.0,59.0,0.4,0.8,49.1,1.0,2.6,39.1,0.2,0.4,42.9,0.1,0.4,30.0,0.2,0.7,36.6,0.6,1.8,33.9
Grant Hill,/stats/player/255/,PHX,39.0,1.2,2.0,61.0,0.4,1.3,31.3,2.2,4.8,45.3,0.1,0.4,33.3,0.1,0.5,26.1,0.3,0.9,29.5,0.0,0.2,12.5
Greg Monroe,/stats/player/202328/,DET,22.0,4.6,7.8,58.4,0.9,2.2,39.2,0.7,1.8,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Smith,/stats/player/202962/,HOU,21.0,0.9,1.0,85.7,0.0,0.4,0.0,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Stiemsma,/stats/player/201880/,BOS,26.0,0.7,1.1,63.8,0.1,0.3,38.5,0.4,0.9,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greivis Vasquez,/stats/player/202349/,NOH,25.0,1.0,1.8,57.1,0.8,1.9,41.1,1.0,2.2,43.4,0.0,0.1,14.3,0.1,0.2,28.6,0.1,0.3,23.8,0.6,1.7,33.3
Gustavo Ayon,/stats/player/202970/,NOH,27.0,1.9,3.1,62.8,0.4,0.8,45.2,0.3,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hakim Warrick,/stats/player/101124/,PHX,29.0,1.2,1.8,68.3,0.3,1.1,28.2,0.5,1.9,27.9,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.1,33.3,0.0,0.2,0.0
Hamady Ndiaye,/stats/player/202380/,WAS,25.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamed Haddadi,/stats/player/201632/,MEM,27.0,0.7,1.1,64.7,0.1,0.3,25.0,0.1,0.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hasheem Thabeet,/stats/player/201934/,POR,25.0,0.6,0.9,61.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hassan Whiteside,/stats/player/202355/,SAC,23.0,0.4,0.8,46.7,0.2,0.4,50.0,0.1,0.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hedo Turkoglu,/stats/player/2045/,ORL,33.0,1.2,1.9,63.1,0.2,0.5,44.0,0.8,2.2,35.6,0.2,0.5,39.3,0.1,0.3,23.5,0.3,0.8,33.3,1.4,4.0,35.8
Henry Walker,/stats/player/201611/,NYK,24.0,0.6,0.8,75.0,0.2,0.5,43.8,0.2,0.6,38.9,0.2,0.8,20.0,0.1,0.3,28.6,0.2,1.0,22.2,0.9,2.7,34.9
Ian Mahinmi,/stats/player/101133/,DAL,25.0,1.6,2.5,64.3,0.3,0.7,36.4,0.2,0.6,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ike Diogu,/stats/player/101113/,SAS,28.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iman Shumpert,/stats/player/202697/,NYK,22.0,1.6,2.7,59.6,0.2,1.0,24.6,0.9,2.7,35.2,0.1,0.4,30.0,0.2,0.5,30.8,0.2,0.8,30.4,0.6,1.8,31.8
Isaiah Thomas,/stats/player/202738/,SAC,23.0,1.6,2.6,61.0,0.5,1.3,41.5,0.6,1.7,36.8,0.2,0.5,40.0,0.3,0.5,48.4,0.4,1.0,44.3,0.9,2.4,36.4
Ish Smith,/stats/player/202397/,ORL,23.0,0.5,1.1,44.0,0.5,1.2,40.7,0.3,0.8,30.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4,37.5
Ivan Johnson,/stats/player/201274/,ATL,28.0,1.9,2.7,69.9,0.2,0.8,31.0,0.4,1.4,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0
J.J. Barea,/stats/player/200826/,MIN,28.0,1.8,3.2,55.3,0.5,2.0,27.5,0.5,1.5,30.2,0.2,0.5,41.2,0.0,0.1,33.3,0.2,0.5,40.0,1.1,3.0,36.9
JJ Hickson,/stats/player/201581/,POR,23.0,2.2,3.6,61.1,0.5,1.5,36.7,0.7,2.2,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JJ Redick,/stats/player/200755/,ORL,28.0,0.7,1.2,57.1,0.2,0.7,29.8,1.2,3.0,40.6,0.3,0.5,58.6,0.2,0.4,50.0,0.5,0.9,54.7,1.3,3.3,38.6
JR Smith,/stats/player/2747/,NYK,26.0,1.1,1.8,62.5,0.3,0.9,31.3,1.4,3.3,41.4,0.3,0.9,37.0,0.2,0.5,35.3,0.5,1.3,36.4,1.5,4.1,35.7
JaJuan Johnson,/stats/player/202707/,BOS,23.0,0.7,1.1,64.9,0.3,0.6,43.8,0.7,1.9,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JaVale McGee,/stats/player/201580/,DEN,24.0,3.9,5.8,66.3,0.9,2.3,36.9,0.3,0.9,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaal Magloire,/stats/player/2048/,TOR,34.0,0.5,1.2,44.7,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaal Tinsley,/stats/player/2224/,UTA,34.0,0.2,0.5,50.0,0.7,1.3,50.0,0.4,1.2,38.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.3,0.9,30.3
Jamal Crawford,/stats/player/2037/,POR,32.0,1.0,2.1,49.2,0.5,1.5,32.6,1.9,4.4,42.9,0.3,0.8,38.8,0.3,0.5,58.1,0.6,1.3,46.3,0.7,2.9,24.7
Jamario Moon,/stats/player/200081/,CHA,32.0,0.1,0.4,33.3,0.0,0.0,0.0,0.5,1.4,36.4,0.0,0.4,0.0,0.3,0.8,33.3,0.2,0.8,20.0,0.1,0.6,20.0
Jameer Nelson,/stats/player/2749/,ORL,30.0,1.8,3.2,58.0,0.3,1.0,33.3,0.8,2.4,35.0,0.1,0.4,25.0,0.1,0.2,33.3,0.1,0.5,27.6,1.4,3.5,39.1
James Anderson,/stats/player/202341/,SAS,23.0,0.8,1.2,63.9,0.1,0.3,21.4,0.1,0.6,16.1,0.2,0.5,38.9,0.2,0.5,33.3,0.3,0.8,36.4,0.1,0.7,20.6
James Harden,/stats/player/201935/,OKC,22.0,2.5,3.7,67.0,0.3,0.8,36.2,0.4,1.0,40.0,0.1,0.2,42.9,0.2,0.4,47.8,0.3,0.6,45.9,1.6,4.1,38.2
James Johnson,/stats/player/201949/,TOR,25.0,2.2,3.8,59.4,0.4,1.0,45.8,0.8,2.7,29.1,0.1,0.2,36.4,0.1,0.3,21.4,0.1,0.4,28.0,0.2,0.5,36.4
James Jones,/stats/player/2592/,MIA,31.0,0.0,0.0,0.0,0.0,0.1,25.0,0.2,0.7,31.3,0.3,0.8,34.6,0.2,0.7,30.4,0.4,1.2,32.7,0.6,1.4,46.2
James Singleton,/stats/player/101189/,WAS,30.0,2.1,2.8,75.8,0.0,0.3,0.0,1.2,2.5,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,25.0
Jan Vesely,/stats/player/202686/,WAS,22.0,1.9,2.8,68.8,0.1,0.6,17.1,0.1,0.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jannero Pargo,/stats/player/2457/,ATL,32.0,0.1,0.3,46.7,0.1,0.2,36.4,0.8,1.8,46.1,0.2,0.6,26.1,0.2,0.3,66.7,0.3,0.7,37.5,0.8,2.1,38.7
Jared Dudley,/stats/player/201162/,PHX,26.0,1.8,2.6,68.0,0.4,0.9,42.6,1.4,3.1,44.6,0.1,0.4,34.8,0.4,0.9,40.4,0.5,1.2,38.7,0.8,2.0,38.3
Jared Jeffries,/stats/player/2407/,NYK,30.0,1.2,2.4,50.0,0.0,0.2,0.0,0.3,0.7,35.7,0.1,0.3,25.0,0.0,0.2,16.7,0.1,0.4,21.4,0.0,0.1,0.0
Jarrett Jack,/stats/player/101127/,NOH,28.0,1.2,2.1,56.3,1.7,3.4,51.3,2.1,5.0,42.6,0.1,0.2,50.0,0.0,0.2,25.0,0.2,0.4,38.9,0.7,2.1,34.0
Jason Collins,/stats/player/2215/,ATL,33.0,0.4,0.7,57.1,0.0,0.0,100.0,0.1,0.6,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Kapono,/stats/player/2574/,LAL,31.0,0.0,0.1,50.0,0.0,0.1,33.3,0.4,0.9,47.8,0.0,0.2,0.0,0.3,0.8,38.5,0.3,0.9,33.3,0.1,0.5,25.0
Jason Kidd,/stats/player/467/,DAL,39.0,0.1,0.2,40.0,0.1,0.2,36.4,0.3,0.6,41.4,0.1,0.2,40.0,0.1,0.3,21.4,0.1,0.5,29.2,1.5,4.1,36.2
Jason Maxiell,/stats/player/101131/,DET,29.0,1.3,2.3,58.8,0.6,1.1,48.6,0.9,2.4,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Richardson,/stats/player/2202/,ORL,31.0,1.7,3.0,57.1,0.3,0.8,38.6,0.6,2.1,28.1,0.2,0.7,32.4,0.5,1.0,47.3,0.7,1.6,41.6,1.2,3.5,34.6
Jason Smith,/stats/player/201160/,NOH,26.0,1.7,2.2,76.1,0.4,1.0,35.9,2.5,5.3,46.7,0.0,0.1,20.0,0.0,0.0,0.0,0.0,0.1,20.0,0.0,0.1,0.0
Jason Terry,/stats/player/1891/,DAL,34.0,1.0,1.6,66.7,0.5,1.3,39.3,1.9,4.5,42.6,0.2,0.5,44.8,0.4,0.9,43.6,0.6,1.3,44.0,1.6,4.4,36.1
Jason Thompson,/stats/player/201574/,SAC,25.0,2.4,3.9,62.8,0.9,1.9,47.5,0.4,1.2,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Adrien,/stats/player/202399/,HOU,26.0,0.4,0.9,42.9,0.3,0.5,50.0,0.3,0.6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Ayres,/stats/player/201965/,IND,25.0,0.5,0.9,58.8,0.1,0.4,28.6,0.2,0.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Foote,/stats/player/202880/,NOH,24.0,0.5,1.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Foster,/stats/player/1902/,IND,35.0,0.6,1.1,58.3,0.0,0.1,0.0,0.1,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,100.0
Jeff Teague,/stats/player/201952/,ATL,24.0,2.8,4.6,60.9,0.8,2.1,39.7,0.4,1.2,36.3,0.0,0.1,25.0,0.0,0.1,40.0,0.0,0.1,33.3,0.7,2.1,34.3
Jeremy Evans,/stats/player/202379/,UTA,24.0,1.0,1.3,78.8,0.0,0.1,33.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Lin,/stats/player/202391/,NYK,23.0,2.1,4.3,48.7,1.1,2.3,48.1,1.0,2.3,45.6,0.2,0.2,66.7,0.1,0.3,28.6,0.2,0.4,46.2,0.5,1.8,29.0
Jeremy Pargo,/stats/player/202951/,MEM,26.0,0.6,1.1,54.5,0.2,0.6,25.0,0.2,1.1,22.7,0.0,0.1,0.0,0.1,0.2,33.3,0.0,0.2,16.7,0.2,0.7,29.0
Jeremy Tyler,/stats/player/202719/,GSW,21.0,1.3,2.5,53.4,0.5,1.4,35.8,0.4,1.3,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jermaine O'Neal,/stats/player/979/,BOS,33.0,1.3,2.2,58.9,0.3,1.0,32.0,0.4,1.6,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome Dyson,/stats/player/202406/,NOH,25.0,1.4,2.4,59.1,0.3,1.1,30.0,0.2,0.9,25.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.1,0.6,20.0
Jerome Jordan,/stats/player/202366/,NYK,25.0,0.7,1.1,58.3,0.1,0.1,50.0,0.1,0.4,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerry Smith,/stats/player/202536/,NJN,24.0,0.0,0.6,0.0,0.0,0.3,0.0,0.4,0.8,50.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.2,1.0,20.0
Jerry Stackhouse,/stats/player/711/,ATL,37.0,0.3,0.6,44.4,0.2,0.2,83.3,0.4,1.3,28.9,0.3,0.7,37.5,0.2,0.9,23.1,0.4,1.2,31.0,0.1,0.3,44.4
Jerryd Bayless,/stats/player/201573/,TOR,23.0,0.9,1.7,51.9,0.3,0.5,47.1,1.2,3.3,36.9,0.3,0.5,63.6,0.1,0.2,50.0,0.3,0.5,60.0,1.1,2.9,39.3
Jimmer Fredette,/stats/player/202690/,SAC,23.0,0.6,1.0,60.0,0.3,1.2,25.4,0.7,1.6,40.4,0.1,0.2,33.3,0.2,0.3,60.0,0.2,0.4,50.0,1.1,3.1,34.4
Jimmy Butler,/stats/player/202710/,CHI,22.0,0.5,0.9,52.9,0.1,0.3,20.0,0.3,0.6,41.7,0.1,0.1,50.0,0.0,0.1,0.0,0.0,0.1,33.3,0.0,0.2,12.5
Joakim Noah,/stats/player/201149/,CHI,27.0,3.0,5.2,56.6,0.3,0.9,35.0,0.6,1.5,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jodie Meeks,/stats/player/201975/,PHI,24.0,0.8,1.3,60.2,0.1,0.3,38.9,0.5,1.4,35.8,0.1,0.6,25.8,0.1,0.4,26.1,0.2,0.8,25.9,1.3,3.2,39.3
Joe Johnson,/stats/player/2207/,ATL,31.0,1.5,2.2,68.2,1.4,2.9,48.5,2.1,5.2,41.1,0.4,1.2,36.2,0.4,0.9,46.2,0.8,2.0,40.5,1.3,3.3,38.2
Joel Anthony,/stats/player/201202/,MIA,29.0,1.0,1.5,67.0,0.3,0.8,37.5,0.0,0.1,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Przybilla,/stats/player/2038/,POR,32.0,0.8,1.4,56.8,0.0,0.3,11.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johan Petro,/stats/player/101130/,NJN,26.0,0.5,1.2,45.7,0.4,0.9,45.1,0.9,2.3,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
John Lucas III,/stats/player/101249/,CHI,29.0,0.4,0.9,40.9,0.5,1.0,50.0,1.0,2.7,36.7,0.1,0.4,36.4,0.1,0.4,30.0,0.2,0.7,33.3,1.0,2.6,40.3
