Name,URL,Team,Age,RestrictArea_FGM,RestrictArea_FGA,RestrictArea_FGpercent,Paint_FGM,Paint_FGA,Paint_FGpercent,MidRange_FGM,MidRange_FGA,MidRange_FGpercent,LeftCorner3_FGM,LeftCorner3_FGA,LeftCorner3_FGpercent,RightCorner3_FGM,RightCorner3_FGA,RightCorner3_FGpercent,Totals_FGM,Totals_FGA,Totals_FGpercent,AboveBreak3_FGM,AboveBreak3_FGA,AboveBreak3_FGpercent
Derrick Rose,/stats/player/201565/,MIN,30.0,3.0,4.8,62.3,1.2,3.0,39.5,1.9,4.2,46.2,0.2,0.4,42.1,0.1,0.1,60.0,0.2,0.5,45.8,0.8,2.3,35.6
Derrick White,/stats/player/1628401/,SAS,24.0,1.5,2.5,60.5,0.9,1.9,47.2,0.8,1.6,47.7,0.0,0.1,16.7,0.1,0.3,44.4,0.1,0.4,37.5,0.6,1.8,33.1
Devin Booker,/stats/player/1626164/,PHX,22.0,3.2,5.1,62.7,1.8,3.5,52.0,2.0,4.6,44.9,0.1,0.3,37.5,0.1,0.2,35.7,0.2,0.5,36.7,1.9,5.9,32.5
Devin Harris,/stats/player/2734/,DAL,36.0,0.7,1.3,56.5,0.2,0.5,41.2,0.1,0.4,28.6,0.2,0.5,35.7,0.0,0.2,27.3,0.2,0.6,33.3,0.7,2.3,31.0
Devin Robinson,/stats/player/1628421/,WAS,24.0,1.6,2.1,73.3,0.8,1.3,62.5,0.4,1.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
Devonte' Graham,/stats/player/1628984/,CHA,24.0,0.6,1.1,52.0,0.1,0.4,25.0,0.2,0.7,34.5,0.1,0.2,28.6,0.2,0.4,53.8,0.2,0.5,45.0,0.5,2.1,26.0
Dewayne Dedmon,/stats/player/203473/,ATL,29.0,2.1,3.0,68.7,0.4,1.1,35.2,0.3,0.7,40.9,0.1,0.3,47.1,0.3,0.8,41.2,0.5,1.1,42.6,0.8,2.3,35.8
Deyonta Davis,/stats/player/1627738/,ATL,22.0,1.6,1.9,82.4,0.0,0.1,0.0,0.1,0.3,33.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Dillon Brooks,/stats/player/1628415/,MEM,23.0,1.2,2.5,46.7,0.3,0.9,35.3,0.4,1.1,35.0,0.1,0.1,50.0,0.1,0.2,25.0,0.1,0.3,33.3,0.7,1.8,39.4
Dion Waiters,/stats/player/203079/,MIA,27.0,1.5,2.8,52.8,0.1,0.4,31.6,0.4,1.1,38.3,0.6,1.3,49.1,0.2,0.8,32.3,0.8,2.0,43.0,1.6,4.6,35.6
Dirk Nowitzki,/stats/player/1717/,DAL,41.0,0.1,0.1,60.0,0.3,0.5,48.1,1.1,2.7,39.6,0.0,0.1,20.0,0.1,0.3,37.5,0.1,0.4,33.3,1.1,3.6,31.1
Domantas Sabonis,/stats/player/1627734/,IND,23.0,3.8,5.3,71.2,1.0,2.2,46.9,0.7,1.7,38.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,33.3,0.1,0.2,57.1
Donatas Motiejunas,/stats/player/202700/,SAS,28.0,0.3,0.7,50.0,0.7,1.0,66.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donovan Mitchell,/stats/player/1628378/,UTA,22.0,3.1,5.3,59.0,1.9,5.1,37.6,1.1,2.7,40.0,0.2,0.5,38.9,0.2,0.4,38.2,0.4,0.9,38.6,2.1,5.8,36.0
Donte DiVincenzo,/stats/player/1628978/,MIL,22.0,1.0,1.2,78.8,0.0,0.2,20.0,0.0,0.1,33.3,0.1,0.4,33.3,0.1,0.3,25.0,0.2,0.7,29.4,0.6,2.4,25.8
Donte Grantham,/stats/player/1629055/,OKC,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
Dorian Finney-Smith,/stats/player/1627827/,DAL,26.0,1.6,2.6,61.6,0.1,0.4,29.4,0.1,0.4,30.0,0.1,0.5,27.5,0.2,0.7,35.2,0.4,1.2,31.9,0.6,1.9,31.6
Doug McDermott,/stats/player/203926/,IND,27.0,1.1,1.6,67.5,0.2,0.4,51.7,0.3,0.8,39.1,0.4,0.9,44.8,0.2,0.4,45.5,0.5,1.1,45.0,0.6,1.6,38.4
Dragan Bender,/stats/player/1627733/,PHX,21.0,1.3,1.7,75.9,0.1,0.3,40.0,0.0,0.0,0.0,0.1,0.4,26.7,0.1,0.3,16.7,0.1,0.6,22.2,0.3,1.6,21.6
Draymond Green,/stats/player/203110/,GSW,29.0,1.7,2.5,67.3,0.3,0.8,32.7,0.2,0.6,32.4,0.0,0.2,27.3,0.1,0.2,63.6,0.2,0.3,45.5,0.6,2.2,26.1
Drew Eubanks,/stats/player/1629234/,SAS,22.0,0.2,0.4,44.4,0.5,0.6,76.9,0.0,0.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duncan Robinson,/stats/player/1629130/,MIA,25.0,0.5,0.5,85.7,0.0,0.0,0.0,0.2,0.3,50.0,0.0,0.4,0.0,0.3,0.6,60.0,0.3,0.7,37.5,0.5,1.9,25.9
Dusty Hannahs,/stats/player/1628605/,MEM,25.0,1.5,2.5,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0
Dwayne Bacon,/stats/player/1628407/,CHA,23.0,1.4,2.0,69.4,0.5,1.4,31.6,0.2,0.7,25.0,0.3,0.6,43.5,0.1,0.2,57.1,0.4,0.8,46.7,0.6,1.4,42.1
Dwight Howard,/stats/player/2730/,WAS,33.0,4.0,5.2,76.6,0.3,1.3,25.0,0.4,1.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Powell,/stats/player/203939/,DAL,27.0,3.1,3.9,77.6,0.2,0.5,35.7,0.0,0.2,7.1,0.0,0.1,20.0,0.0,0.1,50.0,0.1,0.1,36.4,0.5,1.5,30.2
Dwyane Wade,/stats/player/2548/,MIA,37.0,2.3,3.7,62.1,1.2,2.8,43.3,1.1,3.2,33.0,0.4,0.8,46.6,0.1,0.2,30.8,0.4,1.0,43.7,0.8,2.6,29.0
Dzanan Musa,/stats/player/1629058/,BKN,20.0,0.4,0.6,80.0,0.3,0.6,60.0,0.1,0.3,50.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.1,1.0,12.5
E'Twaun Moore,/stats/player/202734/,NOP,30.0,1.6,2.6,61.6,1.3,2.8,47.3,0.5,1.4,36.1,0.3,0.7,40.0,0.1,0.5,21.7,0.4,1.1,32.8,1.1,2.2,48.3
Ed Davis,/stats/player/202334/,BKN,30.0,2.2,3.3,66.7,0.1,0.4,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edmond Sumner,/stats/player/1628410/,IND,23.0,0.5,1.2,38.5,0.1,0.2,75.0,0.1,0.3,28.6,0.2,0.5,33.3,0.1,0.2,50.0,0.2,0.5,37.5,0.2,0.8,21.1
Ekpe Udoh,/stats/player/202327/,UTA,32.0,0.8,1.0,78.0,0.2,0.4,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elfrid Payton,/stats/player/203901/,NOP,25.0,2.5,4.7,52.0,0.9,2.3,38.8,0.1,0.3,50.0,0.0,0.0,0.0,0.0,0.1,16.7,0.0,0.2,14.3,0.7,2.3,32.3
Elie Okobo,/stats/player/1629059/,PHX,21.0,0.9,1.5,60.5,0.3,0.8,32.6,0.2,0.7,35.3,0.0,0.2,25.0,0.0,0.2,28.6,0.1,0.3,26.7,0.7,2.2,30.2
Emanuel Terry,/stats/player/1629150/,MIA,22.0,1.3,2.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Mudiay,/stats/player/1626144/,NYK,23.0,2.3,4.3,52.3,1.0,2.2,46.9,1.1,2.5,45.9,0.1,0.3,47.1,0.1,0.3,31.6,0.2,0.6,38.9,0.9,2.9,31.4
Enes Kanter,/stats/player/202683/,POR,27.0,4.6,7.2,64.0,0.6,1.7,36.8,0.2,0.8,27.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.1,0.5,27.3
Eric Bledsoe,/stats/player/202339/,MIL,29.0,3.6,5.3,68.4,0.5,1.5,35.3,0.3,0.8,33.3,0.1,0.3,19.0,0.2,0.5,32.4,0.2,0.7,27.6,1.4,4.1,33.9
Eric Gordon,/stats/player/201569/,HOU,30.0,2.0,3.2,62.7,0.3,1.4,22.4,0.1,0.3,40.0,0.2,0.4,42.3,0.3,0.7,36.7,0.4,1.1,38.7,2.8,7.7,35.6
Eric Moreland,/stats/player/203961/,TOR,27.0,0.2,0.8,25.0,0.2,0.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,100.0
Ersan Ilyasova,/stats/player/101141/,MIL,32.0,1.3,2.2,60.0,0.1,0.5,22.2,0.2,0.6,35.0,0.1,0.3,22.2,0.2,0.4,41.7,0.2,0.6,33.3,0.7,1.7,37.6
Evan Fournier,/stats/player/203095/,ORL,26.0,2.1,3.3,62.8,0.8,2.1,40.7,1.0,2.3,42.1,0.3,0.8,42.2,0.1,0.2,31.6,0.4,1.0,39.8,1.5,4.5,33.2
Evan Turner,/stats/player/202323/,POR,30.0,1.3,2.0,61.7,0.6,1.6,37.1,0.8,1.7,46.0,0.0,0.2,20.0,0.0,0.1,25.0,0.1,0.3,22.2,0.1,0.5,20.6
Frank Jackson,/stats/player/1628402/,NOP,21.0,1.7,2.7,63.0,0.4,1.0,37.7,0.3,0.9,29.1,0.2,0.7,23.7,0.3,0.7,38.2,0.4,1.2,30.6,0.5,1.6,32.0
Frank Kaminsky,/stats/player/1626163/,CHA,26.0,1.3,2.0,65.6,0.6,1.1,51.0,0.1,0.4,16.7,0.0,0.1,0.0,0.0,0.2,16.7,0.0,0.3,8.3,1.1,2.8,38.6
Frank Mason,/stats/player/1628412/,SAC,25.0,0.8,1.3,62.0,0.4,0.8,46.7,0.3,0.7,48.0,0.0,0.1,0.0,0.0,0.1,25.0,0.0,0.2,16.7,0.4,1.6,22.4
Frank Ntilikina,/stats/player/1628373/,NYK,20.0,0.5,1.1,46.8,0.5,1.3,34.5,0.5,1.5,33.3,0.1,0.3,36.4,0.1,0.4,15.4,0.2,0.6,25.0,0.6,2.1,29.2
Fred VanVleet,/stats/player/1627832/,TOR,25.0,1.4,2.6,51.8,0.2,0.7,24.4,0.6,1.4,39.6,0.2,0.4,42.9,0.2,0.4,53.6,0.4,0.9,48.2,1.3,3.7,35.6
Furkan Korkmaz,/stats/player/1627788/,PHI,21.0,0.7,1.0,68.1,0.3,0.7,37.1,0.1,0.4,33.3,0.1,0.2,40.0,0.2,0.6,38.1,0.2,0.6,38.5,0.8,2.4,31.9
Garrett Temple,/stats/player/202066/,LAC,33.0,1.1,1.7,66.1,0.2,0.6,33.3,0.3,0.8,34.9,0.4,0.9,41.0,0.2,0.7,34.7,0.6,1.5,38.2,0.6,2.1,31.2
Gary Clark,/stats/player/1629109/,HOU,24.0,0.2,0.2,80.0,0.0,0.1,33.3,0.0,0.0,0.0,0.1,0.5,16.7,0.1,0.6,17.4,0.2,0.9,17.1,0.7,1.9,35.1
Gary Harris,/stats/player/203914/,DEN,24.0,2.1,3.8,57.0,0.8,1.8,41.3,0.4,1.3,30.3,0.3,0.7,38.1,0.2,0.5,42.9,0.5,1.2,40.0,0.9,3.0,31.4
Gary Payton II,/stats/player/1627780/,WAS,26.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,50.0,0.5,1.0,50.0,0.0,0.0,0.0
Gary Trent Jr.,/stats/player/1629018/,POR,20.0,0.2,0.4,50.0,0.1,0.5,12.5,0.5,1.2,46.7,0.3,0.3,100.0,0.0,0.4,0.0,0.2,0.4,50.0,0.2,1.3,17.6
George Hill,/stats/player/201588/,MIL,33.0,1.3,2.1,63.4,0.3,0.8,42.2,0.4,0.9,45.5,0.2,0.4,45.5,0.1,0.3,20.0,0.2,0.6,35.1,0.6,1.9,30.4
George King,/stats/player/1628994/,PHX,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges Niang,/stats/player/1627777/,UTA,26.0,0.4,0.6,62.2,0.3,0.6,54.5,0.0,0.1,33.3,0.3,0.6,60.0,0.1,0.6,13.6,0.4,0.9,38.3,0.4,1.0,43.1
Gerald Green,/stats/player/101123/,HOU,33.0,0.7,0.9,72.7,0.2,0.5,37.8,0.2,0.5,38.2,0.4,0.8,44.6,0.5,1.3,37.8,0.8,2.0,40.4,1.3,4.0,33.0
Giannis Antetokounmpo,/stats/player/203507/,MIL,24.0,7.9,10.7,73.7,0.9,2.2,38.5,0.6,1.6,34.5,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.1,22.2,0.7,2.7,26.2
Glenn Robinson III,/stats/player/203922/,DET,25.0,0.7,1.0,63.8,0.3,0.9,32.5,0.3,0.6,48.1,0.1,0.4,30.8,0.1,0.6,21.1,0.2,0.8,25.0,0.2,0.7,33.3
Goran Dragic,/stats/player/201609/,MIA,33.0,2.1,3.8,56.3,0.8,2.2,35.9,0.5,1.6,32.1,0.1,0.4,35.7,0.1,0.5,22.2,0.3,0.9,28.1,1.3,3.7,36.4
Gordon Hayward,/stats/player/202330/,BOS,29.0,1.5,2.3,63.9,0.7,1.4,53.0,0.8,2.0,43.2,0.2,0.5,43.8,0.2,0.5,36.8,0.4,1.0,40.0,0.7,2.2,30.6
Gorgui Dieng,/stats/player/203476/,MIN,29.0,1.0,1.4,67.3,0.3,0.7,42.3,1.0,2.1,46.9,0.1,0.3,50.0,0.1,0.3,31.6,0.2,0.5,40.5,0.0,0.2,18.8
Grayson Allen,/stats/player/1628960/,UTA,23.0,0.5,1.1,48.7,0.2,0.6,38.1,0.2,0.5,42.1,0.2,0.7,33.3,0.2,0.4,53.8,0.4,0.9,41.9,0.5,1.8,28.4
Greg Monroe,/stats/player/202328/,PHI,29.0,1.7,3.0,56.7,0.4,1.1,35.7,0.1,0.4,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,20.0
Guerschon Yabusele,/stats/player/1627824/,BOS,23.0,0.5,0.8,62.5,0.1,0.3,40.0,0.1,0.2,28.6,0.0,0.1,33.3,0.0,0.2,0.0,0.0,0.2,16.7,0.2,0.5,36.4
Hamidou Diallo,/stats/player/1628977/,OKC,20.0,1.3,2.2,56.4,0.1,0.5,26.1,0.1,0.2,37.5,0.1,0.3,20.0,0.1,0.3,20.0,0.1,0.5,20.0,0.0,0.1,0.0
Harrison Barnes,/stats/player/203084/,SAC,27.0,1.9,3.2,60.7,0.8,2.6,31.5,0.6,1.9,32.2,0.3,0.8,42.6,0.5,1.0,45.9,0.8,1.8,44.4,1.5,3.9,37.3
Harry Giles III,/stats/player/1628385/,SAC,21.0,1.8,2.8,64.2,0.9,2.2,42.7,0.3,1.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Hassan Whiteside,/stats/player/202355/,MIA,30.0,4.0,5.8,68.6,1.1,2.7,42.9,0.3,0.8,32.1,0.0,0.1,0.0,0.0,0.0,33.3,0.0,0.1,12.5,0.0,0.1,12.5
Haywood Highsmith,/stats/player/1629312/,PHI,22.0,0.2,0.6,33.3,0.4,0.4,100.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.2,0.6,33.3
Henry Ellenson,/stats/player/1627740/,NYK,22.0,0.7,1.3,52.0,0.2,1.2,18.2,0.3,0.5,50.0,0.1,0.4,33.3,0.3,0.7,40.0,0.4,1.1,37.5,0.6,1.2,50.0
Ian Clark,/stats/player/203546/,NOP,28.0,0.5,0.9,58.2,0.5,1.2,43.8,0.4,0.9,40.7,0.2,0.5,34.8,0.2,0.6,38.5,0.4,1.0,36.7,0.8,2.5,30.9
Ian Mahinmi,/stats/player/101133/,WAS,32.0,1.0,1.7,56.9,0.3,0.9,37.9,0.0,0.0,0.0,0.0,0.2,16.7,0.0,0.1,25.0,0.1,0.3,20.0,0.0,0.2,16.7
Ike Anigbogu,/stats/player/1628387/,IND,20.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iman Shumpert,/stats/player/202697/,HOU,29.0,0.6,0.9,63.2,0.0,0.2,15.4,0.5,1.7,33.0,0.3,0.8,41.7,0.2,0.7,36.8,0.5,1.4,39.5,1.0,3.0,32.8
Isaac Bonga,/stats/player/1629067/,LAL,19.0,0.2,0.7,28.6,0.1,0.5,14.3,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.3,0.0
Isaac Humphries,/stats/player/1629353/,ATL,21.0,0.6,1.4,42.9,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.8,0.0,0.5,0.5,100.0,0.5,1.3,40.0,0.2,1.2,16.7
Isaiah Briscoe,/stats/player/1628515/,ORL,23.0,0.8,1.2,62.5,0.1,0.5,21.1,0.3,0.9,27.0,0.1,0.3,42.9,0.0,0.2,0.0,0.1,0.4,25.0,0.2,0.6,36.4
Isaiah Canaan,/stats/player/203477/,MIL,28.0,0.6,1.4,44.2,0.1,0.3,30.0,0.3,0.5,53.3,0.2,0.6,35.7,0.2,0.5,46.2,0.4,1.0,40.7,0.8,2.3,33.3
Isaiah Hartenstein,/stats/player/1628392/,HOU,21.0,0.7,1.3,56.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,50.0,0.0,0.0,0.0,0.0,0.1,50.0,0.0,0.1,25.0
Isaiah Hicks,/stats/player/1628439/,NYK,24.0,0.7,1.3,50.0,0.0,0.3,0.0,0.7,1.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Thomas,/stats/player/202738/,DEN,30.0,0.9,1.7,55.0,0.4,2.3,17.9,0.5,0.7,75.0,0.1,0.2,50.0,0.0,0.4,0.0,0.1,0.5,16.7,0.9,3.1,29.7
Ish Smith,/stats/player/202397/,DET,30.0,1.4,2.4,57.9,0.7,2.0,33.3,0.8,2.0,42.7,0.1,0.2,45.5,0.1,0.3,43.8,0.2,0.5,44.4,0.6,1.9,30.8
Ivan Rabb,/stats/player/1628397/,MEM,22.0,1.5,2.2,67.3,0.6,1.0,62.2,0.3,0.9,28.9,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.2,33.3
Ivica Zubac,/stats/player/1627826/,LAC,22.0,2.9,4.8,61.7,0.6,1.3,41.8,0.1,0.3,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.J. Barea,/stats/player/200826/,DAL,35.0,1.4,2.5,58.5,0.8,2.3,33.7,1.0,1.9,51.4,0.0,0.1,25.0,0.0,0.1,33.3,0.1,0.2,28.6,0.9,3.2,29.8
J.P. Macura,/stats/player/1629122/,CHA,24.0,1.5,2.0,75.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0
JJ Redick,/stats/player/200755/,PHI,35.0,0.8,1.3,58.8,0.2,0.5,45.0,1.8,3.7,48.0,0.2,0.4,57.1,0.3,0.8,35.7,0.5,1.1,42.9,2.7,6.8,39.0
JR Smith,/stats/player/2747/,CLE,33.0,0.1,0.3,33.3,0.5,1.0,54.5,0.7,2.4,30.8,0.4,0.6,60.0,0.0,0.0,0.0,0.3,0.5,60.0,0.8,3.1,26.5
JaKarr Sampson,/stats/player/203960/,CHI,26.0,3.0,4.5,66.7,2.0,4.0,50.0,1.0,1.5,66.7,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.3,2.8,45.5
JaMychal Green,/stats/player/203210/,LAC,29.0,1.8,2.9,62.4,0.3,0.8,34.6,0.4,1.0,39.7,0.2,0.5,36.4,0.2,0.3,55.0,0.4,0.8,43.4,0.7,1.9,39.3
JaVale McGee,/stats/player/201580/,LAL,31.0,4.4,6.0,73.4,0.8,2.0,39.6,0.1,0.4,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0
Jabari Parker,/stats/player/203953/,WAS,24.0,3.3,4.8,68.6,0.6,1.5,42.3,0.9,2.4,38.2,0.2,0.5,48.3,0.1,0.4,33.3,0.3,0.8,41.5,0.6,2.2,27.1
Jacob Evans,/stats/player/1628980/,GSW,22.0,0.1,0.5,27.3,0.1,0.3,57.1,0.3,0.8,35.0,0.0,0.1,0.0,0.1,0.3,33.3,0.1,0.2,25.0,0.1,0.4,27.3
Jae Crowder,/stats/player/203109/,UTA,28.0,1.4,2.3,61.0,0.1,0.4,25.0,0.3,0.8,41.5,0.3,0.9,32.9,0.3,0.8,36.1,0.6,1.7,34.3,1.6,4.8,33.1
Jahlil Okafor,/stats/player/1626143/,NOP,23.0,2.5,3.7,67.8,1.1,2.5,45.9,0.1,0.2,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,20.0
Jake Layman,/stats/player/1627774/,POR,25.0,1.8,2.5,73.8,0.2,0.5,43.8,0.2,0.6,41.0,0.1,0.4,23.8,0.1,0.4,23.8,0.1,0.6,23.8,0.7,2.0,35.3
Jakob Poeltl,/stats/player/1627751/,SAS,23.0,2.0,2.9,69.2,0.3,0.8,44.8,0.1,0.1,72.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Brunson,/stats/player/1628973/,DAL,22.0,1.3,2.0,65.3,0.9,2.0,48.3,0.5,1.3,37.9,0.1,0.5,27.3,0.1,0.4,34.8,0.2,0.8,30.4,0.6,1.7,37.1
Jalen Jones,/stats/player/1627883/,CLE,26.0,0.7,1.0,68.8,0.3,0.8,30.8,0.1,0.3,20.0,0.1,0.3,25.0,0.1,0.3,50.0,0.2,0.6,37.5,0.5,1.3,35.0
Jamal Crawford,/stats/player/2037/,PHX,39.0,0.2,0.3,50.0,0.5,1.1,47.9,1.0,2.2,43.4,0.1,0.4,18.2,0.1,0.3,33.3,0.1,0.6,24.3,0.9,2.5,35.6
Jamal Murray,/stats/player/1627750/,DEN,22.0,1.9,3.3,57.0,1.4,3.2,43.2,1.5,3.6,43.1,0.2,0.3,60.0,0.1,0.2,41.2,0.3,0.6,52.4,1.7,4.9,34.8
James Ennis III,/stats/player/203516/,PHI,28.0,1.3,2.1,63.9,0.1,0.2,33.3,0.1,0.1,42.9,0.3,0.6,44.1,0.3,0.9,37.0,0.6,1.4,40.0,0.4,1.3,30.3
James Harden,/stats/player/201935/,HOU,29.0,3.9,6.7,58.8,1.6,3.6,44.8,0.4,1.0,42.0,0.1,0.4,25.7,0.3,0.6,42.0,0.4,1.1,35.3,4.5,12.1,36.9
James Johnson,/stats/player/201949/,MIA,32.0,1.5,2.5,61.5,0.4,1.2,36.4,0.1,0.5,23.3,0.1,0.3,43.8,0.2,0.5,35.7,0.3,0.8,38.6,0.6,1.8,32.7
James Nunnally,/stats/player/203263/,HOU,28.0,0.3,0.3,80.0,0.0,0.2,0.0,0.0,0.1,0.0,0.3,0.7,37.5,0.1,0.6,25.0,0.3,0.9,33.3,0.3,0.9,30.8
Jared Dudley,/stats/player/201162/,BKN,33.0,0.6,1.0,58.6,0.1,0.2,33.3,0.2,0.3,55.6,0.1,0.2,33.3,0.2,0.4,45.8,0.2,0.6,42.4,0.7,2.0,33.1
Jared Terrell,/stats/player/1629123/,MIN,24.0,0.2,0.6,25.0,0.1,0.3,25.0,0.4,0.7,50.0,0.1,0.1,100.0,0.0,0.3,0.0,0.1,0.3,25.0,0.2,1.0,23.1
Jarell Martin,/stats/player/1626185/,ORL,25.0,0.3,0.5,70.0,0.0,0.1,50.0,0.2,0.5,30.4,0.1,0.6,21.4,0.2,0.6,40.0,0.3,0.9,31.0,0.3,0.7,39.3
Jaren Jackson Jr.,/stats/player/1628991/,MEM,19.0,2.7,3.9,69.3,1.4,3.3,42.2,0.1,0.5,29.6,0.1,0.3,23.5,0.1,0.3,16.7,0.1,0.6,20.0,0.8,1.8,41.1
Jaron Blossomgame,/stats/player/1628417/,CLE,25.0,1.1,1.6,70.5,0.1,0.5,14.3,0.1,0.3,44.4,0.1,0.5,27.3,0.0,0.3,16.7,0.2,0.7,23.5,0.2,0.8,27.3
Jarred Vanderbilt,/stats/player/1629020/,DEN,20.0,0.6,1.0,57.1,0.1,0.2,33.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Jarrett Allen,/stats/player/1628386/,BKN,21.0,3.7,5.3,69.5,0.4,1.1,34.1,0.0,0.1,28.6,0.1,0.3,16.7,0.0,0.2,11.8,0.1,0.5,14.6,0.0,0.0,0.0
Jason Smith,/stats/player/201160/,NOP,33.0,0.5,1.0,47.4,0.0,0.2,0.0,0.2,0.6,27.3,0.2,0.3,50.0,0.0,0.1,0.0,0.1,0.3,40.0,0.4,1.1,33.3
Jawun Evans,/stats/player/1628393/,OKC,22.0,0.1,0.1,100.0,0.1,0.9,16.7,0.1,0.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
Jaylen Adams,/stats/player/1629121/,ATL,23.0,0.2,0.5,41.2,0.1,0.3,20.0,0.1,0.3,44.4,0.0,0.1,0.0,0.1,0.4,16.7,0.1,0.5,14.3,0.7,1.7,39.0
Jaylen Brown,/stats/player/1627759/,BOS,22.0,2.5,3.9,62.9,0.7,1.7,41.1,0.5,1.4,38.6,0.2,0.4,46.2,0.2,0.7,27.5,0.4,1.0,33.8,0.9,2.7,34.7
Jaylen Morris,/stats/player/1628537/,MIL,23.0,0.8,1.5,50.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,33.3
Jayson Tatum,/stats/player/1628369/,BOS,21.0,2.5,4.0,63.1,0.6,1.7,37.8,1.3,3.5,36.6,0.2,0.5,43.9,0.2,0.6,29.2,0.4,1.1,36.0,1.1,2.8,37.8
Jeff Green,/stats/player/201145/,WAS,32.0,1.8,2.4,73.7,0.4,1.0,43.4,0.6,1.4,42.9,0.2,0.6,31.0,0.3,0.7,45.3,0.5,1.2,38.9,1.0,2.9,33.5
Jeff Teague,/stats/player/201952/,MIN,31.0,1.6,3.0,55.2,1.2,3.2,37.6,0.5,1.2,42.3,0.0,0.1,20.0,0.0,0.0,0.0,0.0,0.1,20.0,0.8,2.4,33.7
Jemerrio Jones,/stats/player/1629203/,LAL,24.0,1.7,2.8,58.8,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.7,20.0
